DDT_hr,Vol_cf,Max_Inflow_cfs,Max_Depth_ft,Max_Storage_Vol_cf,Treated_mgal,Total_mgal,Capture_Efficiency_%,Flow_Balance_Error_%,design_storm_volume_cuft,vol_cuft,size_fraction,ddt_hr,capture_fraction
2.0,9000.0,17.77,1.05,9495.0,826.372,937.281,88.16694246442636,-0.0,60733.530000000006,9000.0,0.14818832364922638,2,0.8816694246442636
2.0,10000.0,17.77,1.05,10545.0,845.219,937.281,90.17775885780252,-0.0,60733.530000000006,10000.0,0.16465369294358484,2,0.9017775885780251
2.0,12500.0,17.77,1.05,13166.0,877.834,937.281,93.65750505984865,-0.0,60733.530000000006,12500.0,0.20581711617948106,2,0.9365750505984864
2.0,15000.0,17.77,1.05,15782.0,898.071,937.281,95.81662276307746,-0.0,60733.530000000006,15000.0,0.2469805394153773,2,0.9581662276307746
2.0,17500.0,17.77,1.05,18391.0,910.927,937.281,97.18824984182972,-0.0,60733.530000000006,17500.0,0.2881439626512735,2,0.9718824984182972
2.0,20000.0,17.77,1.05,20995.0,918.832,937.281,98.03164685937304,-0.0,60733.530000000006,20000.0,0.3293073858871697,2,0.9803164685937305
2.0,22500.0,17.77,1.05,23592.0,923.971,937.281,98.57993493946852,-0.0,60733.530000000006,22500.0,0.3704708091230659,2,0.9857993493946852
2.0,25000.0,17.77,1.05,26184.0,927.397,937.281,98.94546032619888,-0.0,60733.530000000006,25000.0,0.4116342323589621,2,0.9894546032619889
2.0,27500.0,17.77,1.05,28769.0,929.658,937.281,99.18669001078652,-0.0,60733.530000000006,27500.0,0.45279765559485835,2,0.9918669001078652
2.0,30000.0,17.77,1.04,31349.0,931.231,937.281,99.35451588157662,-0.0,60733.530000000006,30000.0,0.4939610788307546,2,0.9935451588157662
2.0,32500.0,17.77,1.04,33922.0,932.447,937.281,99.48425285480025,-0.0,60733.530000000006,32500.0,0.5351245020666507,2,0.9948425285480025
2.0,35000.0,17.77,1.04,36490.0,933.5,937.281,99.59659909888283,-0.0,60733.530000000006,35000.0,0.576287925302547,2,0.9959659909888283
2.0,37500.0,17.77,1.04,39052.0,934.233,937.281,99.6748040342224,-0.0,60733.530000000006,37500.0,0.6174513485384432,2,0.9967480403422241
2.0,40000.0,17.77,1.04,41606.0,934.861,937.281,99.74180635263065,-0.0,60733.530000000006,40000.0,0.6586147717743394,2,0.9974180635263065
2.0,42500.0,17.77,1.04,44123.0,935.47,937.281,99.80678153083228,-0.0,60733.530000000006,42500.0,0.6997781950102356,2,0.9980678153083228
2.0,45000.0,17.77,1.03,46548.0,936.032,937.281,99.86674220431227,-0.0,60733.530000000006,45000.0,0.7409416182461318,2,0.9986674220431228
2.0,47500.0,17.77,1.03,48928.0,936.496,937.281,99.9162471019897,-0.0,60733.530000000006,47500.0,0.7821050414820281,2,0.999162471019897
2.0,50000.0,17.77,1.03,51264.0,936.813,937.281,99.95006833596328,-0.0,60733.530000000006,50000.0,0.8232684647179243,2,0.9995006833596328
2.0,55000.0,17.77,1.02,55986.0,937.121,937.281,99.98292934562848,-0.0,60733.530000000006,55000.0,0.9055953111897167,2,0.9998292934562848
2.0,60000.0,17.77,1.0,60119.0,937.279,937.281,99.99978661682036,-0.0,60733.530000000006,60000.0,0.9879221576615091,2,0.9999978661682036
2.0,65000.0,17.77,0.78,50589.0,937.281,937.281,100.0,-0.0,60733.530000000006,65000.0,1.0702490041333015,2,1.0
2.0,70000.0,17.77,0.59,41416.0,937.281,937.281,100.0,-0.0,60733.530000000006,70000.0,1.152575850605094,2,1.0
2.0,75000.0,17.77,0.48,35856.0,937.281,937.281,100.0,-0.0,60733.530000000006,75000.0,1.2349026970768864,2,1.0
2.0,80000.0,17.77,0.39,31129.0,937.281,937.281,100.0,-0.0,60733.530000000006,80000.0,1.3172295435486787,2,1.0
2.0,85000.0,17.77,0.32,26948.0,937.281,937.281,100.0,-0.0,60733.530000000006,85000.0,1.3995563900204713,2,1.0
2.0,90000.0,17.77,0.26,23295.0,937.281,937.281,100.0,-0.0,60733.530000000006,90000.0,1.4818832364922636,2,1.0
2.0,95000.0,17.77,0.21,20163.0,937.281,937.281,100.0,-0.0,60733.530000000006,95000.0,1.5642100829640562,2,1.0
2.0,100000.0,17.77,0.18,17546.0,937.281,937.281,100.0,-0.0,60733.530000000006,100000.0,1.6465369294358485,2,1.0
2.0,125000.0,17.77,0.1,12149.0,937.281,937.281,100.0,-0.0,60733.530000000006,125000.0,2.0581711617948106,2,1.0
2.0,150000.0,17.77,0.08,12149.0,937.281,937.281,100.0,-0.0,60733.530000000006,150000.0,2.4698053941537728,2,1.0
2.0,175000.0,17.77,0.07,12149.0,937.281,937.281,100.0,-0.0,60733.530000000006,175000.0,2.881439626512735,2,1.0
2.0,200000.0,17.77,0.06,12149.0,937.281,937.281,100.0,-0.0,60733.530000000006,200000.0,3.293073858871697,2,1.0
2.0,225000.0,17.77,0.05,12149.0,937.281,937.281,100.0,-0.0,60733.530000000006,225000.0,3.704708091230659,2,1.0
2.0,250000.0,17.77,0.05,12149.0,937.281,937.281,100.0,-0.0,60733.530000000006,250000.0,4.116342323589621,2,1.0
2.0,275000.0,17.77,0.04,12149.0,937.281,937.281,100.0,-0.0,60733.530000000006,275000.0,4.527976555948584,2,1.0
2.0,300000.0,17.77,0.04,12149.0,937.281,937.281,100.0,-0.0,60733.530000000006,300000.0,4.9396107883075455,2,1.0
2.0,300000.0,17.77,0.04,12149.0,937.281,937.281,100.0,-0.0,60733.530000000006,305000.0,5.021937634779338,2,1.0
2.0,300000.0,17.77,0.04,12149.0,937.281,937.281,100.0,-0.0,60733.530000000006,0.0,0.0,3,0.0
3.0,1000.0,17.77,1.06,1059.0,215.93,937.279,23.03796414941549,0.0,60733.530000000006,1000.0,0.016465369294358486,3,0.2303796414941549
3.0,2000.0,17.77,1.06,2117.0,348.675,937.272,37.20104729470207,0.0,60733.530000000006,2000.0,0.03293073858871697,3,0.3720104729470207
3.0,3000.0,17.77,1.06,3175.0,449.654,937.264,47.97517028286587,-0.0,60733.530000000006,3000.0,0.049396107883075455,3,0.4797517028286587
3.0,4000.0,17.77,1.06,4232.0,529.726,937.257,56.51875632830696,-0.0,60733.530000000006,4000.0,0.06586147717743394,3,0.5651875632830695
3.0,5000.0,17.77,1.06,5288.0,594.761,937.252,63.45796007903958,-0.0,60733.530000000006,5000.0,0.08232684647179242,3,0.6345796007903958
3.0,6000.0,17.77,1.06,6344.0,647.609,937.255,69.09635051293405,-0.0,60733.530000000006,6000.0,0.09879221576615091,3,0.6909635051293406
3.0,7000.0,17.77,1.06,7399.0,690.665,937.277,73.6884613620093,-0.0,60733.530000000006,7000.0,0.1152575850605094,3,0.736884613620093
3.0,8000.0,17.77,1.06,8453.0,726.337,937.279,77.4942146361969,-0.0,60733.530000000006,8000.0,0.1317229543548679,3,0.774942146361969
3.0,9000.0,17.77,1.06,9507.0,756.185,937.279,80.67875200447251,-0.0,60733.530000000006,9000.0,0.14818832364922638,3,0.8067875200447251
3.0,10000.0,17.77,1.06,10560.0,781.248,937.279,83.35276902608508,-0.0,60733.530000000006,10000.0,0.16465369294358484,3,0.8335276902608508
3.0,12500.0,17.77,1.06,13190.0,827.994,937.279,88.3401847262128,-0.0,60733.530000000006,12500.0,0.20581711617948106,3,0.883401847262128
3.0,15000.0,17.77,1.05,15816.0,858.65,937.279,91.61092908301583,-0.0,60733.530000000006,15000.0,0.2469805394153773,3,0.9161092908301584
3.0,17500.0,17.77,1.05,18438.0,880.276,937.279,93.91824632793436,-0.0,60733.530000000006,17500.0,0.2881439626512735,3,0.9391824632793435
3.0,20000.0,17.77,1.05,21056.0,895.613,937.279,95.55457873269326,-0.0,60733.530000000006,20000.0,0.3293073858871697,3,0.9555457873269326
3.0,22500.0,17.77,1.05,23670.0,906.515,937.279,96.71773292690864,-0.0,60733.530000000006,22500.0,0.3704708091230659,3,0.9671773292690864
3.0,25000.0,17.77,1.05,26280.0,914.077,937.279,97.524536450726,-0.0,60733.530000000006,25000.0,0.4116342323589621,3,0.9752453645072601
3.0,27500.0,17.77,1.05,28886.0,919.404,937.279,98.0928837624656,-0.0,60733.530000000006,27500.0,0.45279765559485835,3,0.980928837624656
3.0,30000.0,17.77,1.05,31488.0,922.927,937.279,98.4687590354633,-0.0,60733.530000000006,30000.0,0.4939610788307546,3,0.9846875903546329
3.0,32500.0,17.77,1.05,34085.0,925.594,937.279,98.7533061126943,-0.0,60733.530000000006,32500.0,0.5351245020666507,3,0.9875330611269431
3.0,35000.0,17.77,1.05,36679.0,927.671,937.279,98.97490501760949,-0.0,60733.530000000006,35000.0,0.576287925302547,3,0.9897490501760948
3.0,37500.0,17.77,1.05,39269.0,929.364,937.279,99.15553426461064,-0.0,60733.530000000006,37500.0,0.6174513485384432,3,0.9915553426461063
3.0,40000.0,17.77,1.05,41854.0,930.615,937.279,99.28900572828368,-0.0,60733.530000000006,40000.0,0.6586147717743394,3,0.9928900572828369
3.0,42500.0,17.77,1.05,44436.0,931.578,937.279,99.3917499485212,-0.0,60733.530000000006,42500.0,0.6997781950102356,3,0.9939174994852119
3.0,45000.0,17.77,1.04,47013.0,932.453,937.279,99.48510528882008,-0.0,60733.530000000006,45000.0,0.7409416182461318,3,0.9948510528882007
3.0,47500.0,17.77,1.04,49585.0,933.208,937.279,99.56565761102082,-0.0,60733.530000000006,47500.0,0.7821050414820281,3,0.9956565761102083
3.0,50000.0,17.77,1.04,52138.0,933.898,937.279,99.63927496508512,-0.0,60733.530000000006,50000.0,0.8232684647179243,3,0.9963927496508512
3.0,55000.0,17.77,1.04,57062.0,934.897,937.279,99.74586009075207,-0.0,60733.530000000006,55000.0,0.9055953111897167,3,0.9974586009075207
3.0,60000.0,17.77,1.03,61846.0,935.754,937.279,99.83729497833625,-0.0,60733.530000000006,60000.0,0.9879221576615091,3,0.9983729497833624
3.0,65000.0,17.77,1.03,66672.0,936.538,937.279,99.92094136324404,-0.0,60733.530000000006,65000.0,1.0702490041333015,3,0.9992094136324404
3.0,70000.0,17.77,1.02,71502.0,936.997,937.279,99.96991290746938,-0.0,60733.530000000006,70000.0,1.152575850605094,3,0.9996991290746938
3.0,75000.0,17.77,1.02,76130.0,937.206,937.279,99.99221149732364,-0.0,60733.530000000006,75000.0,1.2349026970768864,3,0.9999221149732364
3.0,80000.0,17.77,0.96,76526.0,937.279,937.279,100.0,-0.0,60733.530000000006,80000.0,1.3172295435486787,3,1.0
3.0,85000.0,17.77,0.82,69591.0,937.279,937.279,100.0,-0.0,60733.530000000006,85000.0,1.3995563900204713,3,1.0
3.0,90000.0,17.77,0.7,62922.0,937.279,937.279,100.0,-0.0,60733.530000000006,90000.0,1.4818832364922636,3,1.0
3.0,95000.0,17.77,0.59,56509.0,937.279,937.279,100.0,-0.0,60733.530000000006,95000.0,1.5642100829640562,3,1.0
3.0,100000.0,17.77,0.5,50352.0,937.279,937.279,100.0,-0.0,60733.530000000006,100000.0,1.6465369294358485,3,1.0
3.0,125000.0,17.77,0.26,31975.0,937.279,937.279,100.0,-0.0,60733.530000000006,125000.0,2.0581711617948106,3,1.0
3.0,150000.0,17.77,0.15,22021.0,937.279,937.279,100.0,-0.0,60733.530000000006,150000.0,2.4698053941537728,3,1.0
3.0,175000.0,17.77,0.1,17818.0,937.279,937.279,100.0,-0.0,60733.530000000006,175000.0,2.881439626512735,3,1.0
3.0,200000.0,17.77,0.09,17740.0,937.279,937.279,100.0,-0.0,60733.530000000006,200000.0,3.293073858871697,3,1.0
3.0,225000.0,17.77,0.08,17740.0,937.279,937.279,100.0,-0.0,60733.530000000006,225000.0,3.704708091230659,3,1.0
3.0,250000.0,17.77,0.07,17740.0,937.279,937.279,100.0,-0.0,60733.530000000006,250000.0,4.116342323589621,3,1.0
3.0,275000.0,17.77,0.06,17740.0,937.279,937.279,100.0,-0.0,60733.530000000006,275000.0,4.527976555948584,3,1.0
3.0,300000.0,17.77,0.06,17740.0,937.279,937.279,100.0,-0.0,60733.530000000006,300000.0,4.9396107883075455,3,1.0
3.0,300000.0,17.77,0.06,17740.0,937.279,937.279,100.0,-0.0,60733.530000000006,305000.0,5.021937634779338,3,1.0
3.0,300000.0,17.77,0.06,17740.0,937.279,937.279,100.0,-0.0,60733.530000000006,0.0,0.0,6,0.0
6.0,1000.0,17.77,1.06,1059.0,134.991,937.279,14.402435134042266,0.0,60733.530000000006,1000.0,0.016465369294358486,6,0.14402435134042266
6.0,2000.0,17.77,1.06,2118.0,230.017,937.272,24.54111506585068,0.0,60733.530000000006,2000.0,0.03293073858871697,6,0.2454111506585068
6.0,3000.0,17.77,1.06,3176.0,308.5,937.264,32.91495245736527,-0.0,60733.530000000006,3000.0,0.049396107883075455,6,0.32914952457365265
6.0,4000.0,17.77,1.06,4234.0,375.868,937.257,40.10298135943504,-0.0,60733.530000000006,4000.0,0.06586147717743394,6,0.4010298135943504
6.0,5000.0,17.77,1.06,5292.0,434.527,937.249,46.36195930857222,-0.0,60733.530000000006,5000.0,0.08232684647179242,6,0.46361959308572215
6.0,6000.0,17.77,1.06,6350.0,486.105,937.242,51.865473378273705,-0.0,60733.530000000006,6000.0,0.09879221576615091,6,0.5186547337827371
6.0,7000.0,17.77,1.06,7407.0,531.721,937.234,56.73300371091957,-0.0,60733.530000000006,7000.0,0.1152575850605094,6,0.5673300371091957
6.0,8000.0,17.77,1.06,8463.0,572.33,937.227,61.06631584450726,-0.0,60733.530000000006,8000.0,0.1317229543548679,6,0.6106631584450726
6.0,9000.0,17.77,1.06,9520.0,608.23,937.219,64.89731855628193,-0.0,60733.530000000006,9000.0,0.14818832364922638,6,0.6489731855628194
6.0,10000.0,17.77,1.06,10576.0,640.101,937.214,68.29827552725418,-0.0,60733.530000000006,10000.0,0.16465369294358484,6,0.6829827552725418
6.0,12500.0,17.77,1.06,13215.0,705.281,937.251,75.24995972263567,-0.0,60733.530000000006,12500.0,0.20581711617948106,6,0.7524995972263566
6.0,15000.0,17.77,1.06,15851.0,753.993,937.274,80.44531268337755,-0.0,60733.530000000006,15000.0,0.2469805394153773,6,0.8044531268337756
6.0,17500.0,17.77,1.06,18486.0,791.547,937.274,84.45203857143161,-0.0,60733.530000000006,17500.0,0.2881439626512735,6,0.8445203857143162
6.0,20000.0,17.77,1.06,21118.0,819.979,937.274,87.485516508513,-0.0,60733.530000000006,20000.0,0.3293073858871697,6,0.8748551650851301
6.0,22500.0,17.77,1.06,23748.0,841.69,937.274,89.8019149149555,-0.0,60733.530000000006,22500.0,0.3704708091230659,6,0.898019149149555
6.0,25000.0,17.77,1.06,26376.0,859.124,937.274,91.66198998371874,-0.0,60733.530000000006,25000.0,0.4116342323589621,6,0.9166198998371874
6.0,27500.0,17.77,1.05,29003.0,873.424,937.274,93.18769111273755,-0.0,60733.530000000006,27500.0,0.45279765559485835,6,0.9318769111273756
6.0,30000.0,17.77,1.05,31626.0,885.122,937.274,94.43577865170695,-0.0,60733.530000000006,30000.0,0.4939610788307546,6,0.9443577865170696
6.0,32500.0,17.77,1.05,34248.0,894.652,937.274,95.45255709643072,-0.0,60733.530000000006,32500.0,0.5351245020666507,6,0.9545255709643072
6.0,35000.0,17.77,1.05,36868.0,902.166,937.274,96.2542436896788,-0.0,60733.530000000006,35000.0,0.576287925302547,6,0.962542436896788
6.0,37500.0,17.77,1.05,39486.0,907.949,937.274,96.87124576164491,-0.0,60733.530000000006,37500.0,0.6174513485384432,6,0.9687124576164492
6.0,40000.0,17.77,1.05,42101.0,912.43,937.274,97.34933434619973,-0.0,60733.530000000006,40000.0,0.6586147717743394,6,0.9734933434619972
6.0,42500.0,17.77,1.05,44715.0,916.004,937.274,97.73065293606778,-0.0,60733.530000000006,42500.0,0.6997781950102356,6,0.9773065293606779
6.0,45000.0,17.77,1.05,47326.0,918.956,937.274,98.04560886144289,-0.0,60733.530000000006,45000.0,0.7409416182461318,6,0.9804560886144289
6.0,47500.0,17.77,1.05,49935.0,921.194,937.274,98.28438642275364,-0.0,60733.530000000006,47500.0,0.7821050414820281,6,0.9828438642275364
6.0,50000.0,17.77,1.05,52542.0,923.061,937.274,98.48358110861926,-0.0,60733.530000000006,50000.0,0.8232684647179243,6,0.9848358110861927
6.0,55000.0,17.77,1.05,57750.0,925.947,937.274,98.79149533647578,-0.0,60733.530000000006,55000.0,0.9055953111897167,6,0.9879149533647578
6.0,60000.0,17.77,1.05,62946.0,928.145,937.274,99.02600520232076,-0.0,60733.530000000006,60000.0,0.9879221576615091,6,0.9902600520232077
6.0,65000.0,17.77,1.05,68080.0,929.914,937.274,99.2147440342952,-0.0,60733.530000000006,65000.0,1.0702490041333015,6,0.992147440342952
6.0,70000.0,17.77,1.04,73066.0,931.373,937.274,99.3704082264098,-0.0,60733.530000000006,70000.0,1.152575850605094,6,0.9937040822640979
6.0,75000.0,17.77,1.04,77962.0,932.453,937.274,99.48563600398602,-0.0,60733.530000000006,75000.0,1.2349026970768864,6,0.9948563600398601
6.0,80000.0,17.77,1.04,82839.0,933.42,937.274,99.58880754187145,-0.0,60733.530000000006,80000.0,1.3172295435486787,6,0.9958880754187145
6.0,85000.0,17.77,1.03,87901.0,934.239,937.274,99.67618860653344,-0.0,60733.530000000006,85000.0,1.3995563900204713,6,0.9967618860653344
6.0,90000.0,17.77,1.03,92864.0,934.956,937.274,99.75268704775765,-0.0,60733.530000000006,90000.0,1.4818832364922636,6,0.9975268704775765
6.0,95000.0,17.77,1.03,97784.0,935.545,937.274,99.81552886349137,-0.0,60733.530000000006,95000.0,1.5642100829640562,6,0.9981552886349137
6.0,100000.0,17.77,1.03,102664.0,936.062,937.274,99.87068882738666,-0.0,60733.530000000006,100000.0,1.6465369294358485,6,0.9987068882738666
6.0,125000.0,17.77,1.0,125450.0,937.262,937.274,99.99871969136026,-0.0,60733.530000000006,125000.0,2.0581711617948106,6,0.9999871969136026
6.0,150000.0,17.77,0.61,91125.0,937.274,937.274,100.0,-0.0,60733.530000000006,150000.0,2.4698053941537728,6,1.0
6.0,175000.0,17.77,0.42,73304.0,937.274,937.274,100.0,-0.0,60733.530000000006,175000.0,2.881439626512735,6,1.0
6.0,200000.0,17.77,0.29,58363.0,937.274,937.274,100.0,-0.0,60733.530000000006,200000.0,3.293073858871697,6,1.0
6.0,225000.0,17.77,0.21,48095.0,937.274,937.274,100.0,-0.0,60733.530000000006,225000.0,3.704708091230659,6,1.0
6.0,250000.0,17.77,0.17,42019.0,937.274,937.274,100.0,-0.0,60733.530000000006,250000.0,4.116342323589621,6,1.0
6.0,275000.0,17.77,0.14,37441.0,937.274,937.274,100.0,-0.0,60733.530000000006,275000.0,4.527976555948584,6,1.0
6.0,300000.0,17.77,0.11,34336.0,937.274,937.274,100.0,-0.0,60733.530000000006,300000.0,4.9396107883075455,6,1.0
6.0,300000.0,17.77,0.11,34336.0,937.274,937.274,100.0,-0.0,60733.530000000006,305000.0,5.021937634779338,6,1.0
6.0,300000.0,17.77,0.11,34336.0,937.274,937.274,100.0,-0.0,60733.530000000006,0.0,0.0,12,0.0
12.0,1000.0,17.77,1.06,1059.0,82.045,937.279,8.753530165511018,0.0,60733.530000000006,1000.0,0.016465369294358486,12,0.08753530165511018
12.0,2000.0,17.77,1.06,2118.0,146.031,937.272,15.580429160371803,0.0,60733.530000000006,2000.0,0.03293073858871697,12,0.15580429160371803
12.0,3000.0,17.77,1.06,3177.0,202.322,937.264,21.58644736168252,-0.0,60733.530000000006,3000.0,0.049396107883075455,12,0.2158644736168252
12.0,4000.0,17.77,1.06,4236.0,252.97,937.257,26.99046259457118,-0.0,60733.530000000006,4000.0,0.06586147717743394,12,0.2699046259457118
12.0,5000.0,17.77,1.06,5294.0,298.873,937.249,31.88832423400825,-0.0,60733.530000000006,5000.0,0.08232684647179242,12,0.3188832423400825
