DDT_hr,Vol_cf,Max_Inflow_cfs,Max_Depth_ft,Max_Storage_Vol_cf,Treated_mgal,Total_mgal,Capture_Efficiency_%,Flow_Balance_Error_%,design_storm_volume_cuft,vol_cuft,size_fraction,ddt_hr,capture_fraction
2.0,2000.0,15.6,1.05,2102.0,324.147,677.542,47.84160981902229,0.0,53252.100000000006,2000.0,0.03755720431682506,2,0.4784160981902229
2.0,3000.0,15.6,1.05,3152.0,406.964,677.542,60.06476351281543,0.0,53252.100000000006,3000.0,0.05633580647523759,2,0.6006476351281543
2.0,4000.0,15.6,1.05,4201.0,468.304,677.542,69.11807681295033,0.0,53252.100000000006,4000.0,0.07511440863365013,2,0.6911807681295034
2.0,5000.0,15.6,1.05,5248.0,513.652,677.542,75.81109362962,-0.0,53252.100000000006,5000.0,0.09389301079206265,2,0.7581109362962001
2.0,6000.0,15.6,1.05,6295.0,547.951,677.542,80.87336283211964,0.0,53252.100000000006,6000.0,0.11267161295047518,2,0.8087336283211964
2.0,7000.0,15.6,1.05,7341.0,574.068,677.542,84.72803162018,-0.0,53252.100000000006,7000.0,0.1314502151088877,2,0.8472803162018
2.0,8000.0,15.6,1.05,8386.0,594.692,677.542,87.77197575943632,-0.0,53252.100000000006,8000.0,0.15022881726730025,2,0.8777197575943632
2.0,9000.0,15.6,1.05,9430.0,610.966,677.542,90.17389327894064,-0.0,53252.100000000006,9000.0,0.16900741942571276,2,0.9017389327894064
2.0,10000.0,15.6,1.05,10473.0,623.824,677.542,92.07163541153167,-0.0,53252.100000000006,10000.0,0.1877860215841253,2,0.9207163541153167
2.0,12500.0,15.6,1.05,13077.0,645.532,677.542,95.27556963258368,-0.0,53252.100000000006,12500.0,0.23473252698015662,2,0.9527556963258368
2.0,15000.0,15.6,1.04,15674.0,658.673,677.542,97.21508039354018,-0.0,53252.100000000006,15000.0,0.28167903237618797,2,0.9721508039354018
2.0,17500.0,15.6,1.04,18266.0,665.878,677.542,98.2784831051064,-0.0,53252.100000000006,17500.0,0.32862553777221926,2,0.9827848310510641
2.0,20000.0,15.6,1.04,20850.0,670.228,677.542,98.92050972485838,-0.0,53252.100000000006,20000.0,0.3755720431682506,2,0.9892050972485837
2.0,22500.0,15.6,1.04,23423.0,672.686,677.542,99.28329166309985,-0.0,53252.100000000006,22500.0,0.42251854856428195,2,0.9928329166309985
2.0,25000.0,15.6,1.04,25988.0,674.276,677.542,99.51796346204368,-0.0,53252.100000000006,25000.0,0.46946505396031324,2,0.9951796346204368
2.0,27500.0,15.6,1.04,28544.0,675.387,677.542,99.6819385366516,-0.0,53252.100000000006,27500.0,0.5164115593563445,2,0.996819385366516
2.0,30000.0,15.6,1.04,31093.0,675.969,677.542,99.76783727060464,-0.0,53252.100000000006,30000.0,0.5633580647523759,2,0.9976783727060464
2.0,32500.0,15.6,1.03,33633.0,676.337,677.542,99.82215124671238,-0.0,53252.100000000006,32500.0,0.6103045701484072,2,0.9982215124671238
2.0,35000.0,15.6,1.03,36164.0,676.661,677.542,99.8699711604594,-0.0,53252.100000000006,35000.0,0.6572510755444385,2,0.998699711604594
2.0,37500.0,15.6,1.03,38687.0,676.871,677.542,99.90096554899915,-0.0,53252.100000000006,37500.0,0.7041975809404699,2,0.9990096554899915
2.0,40000.0,15.6,1.03,41200.0,677.068,677.542,99.93004123729598,-0.0,53252.100000000006,40000.0,0.7511440863365012,2,0.9993004123729599
2.0,42500.0,15.6,1.03,43703.0,677.185,677.542,99.9473095394824,-0.0,53252.100000000006,42500.0,0.7980905917325325,2,0.9994730953948241
2.0,45000.0,15.6,1.03,46160.0,677.249,677.542,99.95675544837071,-0.0,53252.100000000006,45000.0,0.8450370971285639,2,0.9995675544837072
2.0,47500.0,15.6,1.02,48581.0,677.311,677.542,99.96590617260628,-0.0,53252.100000000006,47500.0,0.8919836025245952,2,0.9996590617260628
2.0,50000.0,15.6,1.02,50971.0,677.371,677.542,99.97476171218904,-0.0,53252.100000000006,50000.0,0.9389301079206265,2,0.9997476171218903
2.0,55000.0,15.6,1.01,55595.0,677.48,677.542,99.99084927576445,-0.0,53252.100000000006,55000.0,1.032823118712689,2,0.9999084927576445
2.0,60000.0,15.6,0.92,54978.0,677.542,677.542,100.0,-0.0,53252.100000000006,60000.0,1.1267161295047519,2,1.0
2.0,65000.0,15.6,0.73,47462.0,677.542,677.542,100.0,-0.0,53252.100000000006,65000.0,1.2206091402968144,2,1.0
2.0,70000.0,15.6,0.58,40647.0,677.542,677.542,100.0,-0.0,53252.100000000006,70000.0,1.314502151088877,2,1.0
2.0,75000.0,15.6,0.46,34530.0,677.542,677.542,100.0,-0.0,53252.100000000006,75000.0,1.4083951618809398,2,1.0
2.0,80000.0,15.6,0.36,29105.0,677.542,677.542,100.0,-0.0,53252.100000000006,80000.0,1.5022881726730024,2,1.0
2.0,85000.0,15.6,0.29,24304.0,677.542,677.542,100.0,-0.0,53252.100000000006,85000.0,1.596181183465065,2,1.0
2.0,90000.0,15.6,0.22,20113.0,677.542,677.542,100.0,-0.0,53252.100000000006,90000.0,1.6900741942571278,2,1.0
2.0,95000.0,15.6,0.17,16530.0,677.542,677.542,100.0,-0.0,53252.100000000006,95000.0,1.7839672050491904,2,1.0
2.0,100000.0,15.6,0.14,13580.0,677.542,677.542,100.0,-0.0,53252.100000000006,100000.0,1.877860215841253,2,1.0
2.0,125000.0,15.6,0.09,10802.0,677.542,677.542,100.0,-0.0,53252.100000000006,125000.0,2.347325269801566,2,1.0
2.0,150000.0,15.6,0.07,10802.0,677.542,677.542,100.0,0.0,53252.100000000006,150000.0,2.8167903237618797,2,1.0
2.0,175000.0,15.6,0.06,10802.0,677.542,677.542,100.0,-0.0,53252.100000000006,175000.0,3.286255377722193,2,1.0
2.0,200000.0,15.6,0.05,10802.0,677.542,677.542,100.0,-0.0,53252.100000000006,200000.0,3.755720431682506,2,1.0
2.0,225000.0,15.6,0.05,10802.0,677.542,677.542,100.0,-0.0,53252.100000000006,225000.0,4.225185485642819,2,1.0
2.0,250000.0,15.6,0.04,10802.0,677.542,677.542,100.0,-0.0,53252.100000000006,250000.0,4.694650539603132,2,1.0
2.0,275000.0,15.6,0.04,10802.0,677.542,677.542,100.0,-0.0,53252.100000000006,275000.0,5.164115593563446,2,1.0
2.0,300000.0,15.6,0.04,10802.0,677.542,677.542,100.0,-0.0,53252.100000000006,300000.0,5.633580647523759,2,1.0
,,,,,,,,,,,0.0,3,0.0
3.0,1000.0,15.6,1.05,1052.0,160.108,677.541,23.63074706918105,0.0,53252.100000000006,1000.0,0.01877860215841253,3,0.23630747069181052
3.0,2000.0,15.6,1.05,2103.0,259.464,677.542,38.29489537179983,0.0,53252.100000000006,2000.0,0.03755720431682506,3,0.3829489537179983
3.0,3000.0,15.6,1.05,3153.0,335.501,677.542,49.51737309273816,0.0,53252.100000000006,3000.0,0.05633580647523759,3,0.4951737309273816
3.0,4000.0,15.6,1.05,4203.0,395.958,677.542,58.44036236867973,0.0,53252.100000000006,4000.0,0.07511440863365013,3,0.5844036236867973
3.0,5000.0,15.6,1.05,5252.0,444.624,677.542,65.62309052427746,0.0,53252.100000000006,5000.0,0.09389301079206265,3,0.6562309052427746
3.0,6000.0,15.6,1.05,6301.0,484.055,677.542,71.44280354575805,-0.0,53252.100000000006,6000.0,0.11267161295047518,3,0.7144280354575805
3.0,7000.0,15.6,1.05,7349.0,515.59,677.542,76.097127558144,-0.0,53252.100000000006,7000.0,0.1314502151088877,3,0.76097127558144
3.0,8000.0,15.6,1.05,8396.0,541.278,677.542,79.88847923818744,-0.0,53252.100000000006,8000.0,0.15022881726730025,3,0.7988847923818745
3.0,9000.0,15.6,1.05,9443.0,562.276,677.542,82.98762290750979,-0.0,53252.100000000006,9000.0,0.16900741942571276,3,0.8298762290750978
3.0,10000.0,15.6,1.05,10489.0,579.697,677.542,85.55882882537172,-0.0,53252.100000000006,10000.0,0.1877860215841253,3,0.8555882882537172
3.0,12500.0,15.6,1.05,13101.0,612.155,677.542,90.34938055500618,-0.0,53252.100000000006,12500.0,0.23473252698015662,3,0.9034938055500618
3.0,15000.0,15.6,1.05,15709.0,633.003,677.542,93.42638537537157,-0.0,53252.100000000006,15000.0,0.28167903237618797,3,0.9342638537537157
3.0,17500.0,15.6,1.05,18313.0,647.132,677.542,95.51171735479129,-0.0,53252.100000000006,17500.0,0.32862553777221926,3,0.9551171735479129
3.0,20000.0,15.6,1.05,20913.0,657.193,677.542,96.99664375049812,-0.0,53252.100000000006,20000.0,0.3755720431682506,3,0.9699664375049812
3.0,22500.0,15.6,1.04,23507.0,663.644,677.542,97.948761847974,-0.0,53252.100000000006,22500.0,0.42251854856428195,3,0.97948761847974
3.0,25000.0,15.6,1.04,26092.0,667.886,677.542,98.57484849647696,-0.0,53252.100000000006,25000.0,0.46946505396031324,3,0.9857484849647696
3.0,27500.0,15.6,1.04,28672.0,670.608,677.542,98.9765948088827,-0.0,53252.100000000006,27500.0,0.5164115593563445,3,0.9897659480888269
3.0,30000.0,15.6,1.04,31246.0,672.346,677.542,99.23311027213072,-0.0,53252.100000000006,30000.0,0.5633580647523759,3,0.9923311027213072
3.0,32500.0,15.6,1.04,33814.0,673.641,677.542,99.42424233479252,-0.0,53252.100000000006,32500.0,0.6103045701484072,3,0.9942424233479252
3.0,35000.0,15.6,1.04,36376.0,674.667,677.542,99.57567206165815,-0.0,53252.100000000006,35000.0,0.6572510755444385,3,0.9957567206165815
3.0,37500.0,15.6,1.04,38932.0,675.405,677.542,99.68459519852642,-0.0,53252.100000000006,37500.0,0.7041975809404699,3,0.9968459519852643
3.0,40000.0,15.6,1.04,41482.0,675.871,677.542,99.7533732226194,-0.0,53252.100000000006,40000.0,0.7511440863365012,3,0.997533732226194
3.0,42500.0,15.6,1.04,44026.0,676.16,677.542,99.79602740494316,-0.0,53252.100000000006,42500.0,0.7980905917325325,3,0.9979602740494316
3.0,45000.0,15.6,1.03,46564.0,676.414,677.542,99.8335158558436,-0.0,53252.100000000006,45000.0,0.8450370971285639,3,0.998335158558436
3.0,47500.0,15.6,1.03,49095.0,676.664,677.542,99.87041393743856,-0.0,53252.100000000006,47500.0,0.8919836025245952,3,0.9987041393743855
3.0,50000.0,15.6,1.03,51613.0,676.863,677.542,99.89978481038814,-0.0,53252.100000000006,50000.0,0.9389301079206265,3,0.9989978481038814
3.0,55000.0,15.6,1.03,56554.0,677.155,677.542,99.942881769691,-0.0,53252.100000000006,55000.0,1.032823118712689,3,0.9994288176969099
3.0,60000.0,15.6,1.02,61418.0,677.26,677.542,99.9583789639609,-0.0,53252.100000000006,60000.0,1.1267161295047519,3,0.9995837896396089
3.0,65000.0,15.6,1.02,66185.0,677.359,677.542,99.97299060427252,-0.0,53252.100000000006,65000.0,1.2206091402968144,3,0.9997299060427253
3.0,70000.0,15.6,1.01,70812.0,677.455,677.542,99.98715946760495,-0.0,53252.100000000006,70000.0,1.314502151088877,3,0.9998715946760496
3.0,75000.0,15.6,0.99,74434.0,677.542,677.542,100.0,-0.0,53252.100000000006,75000.0,1.4083951618809398,3,1.0
3.0,80000.0,15.6,0.85,67953.0,677.542,677.542,100.0,-0.0,53252.100000000006,80000.0,1.5022881726730024,3,1.0
3.0,85000.0,15.6,0.73,62211.0,677.542,677.542,100.0,-0.0,53252.100000000006,85000.0,1.596181183465065,3,1.0
3.0,90000.0,15.6,0.63,56954.0,677.542,677.542,100.0,-0.0,53252.100000000006,90000.0,1.6900741942571278,3,1.0
3.0,95000.0,15.6,0.55,52009.0,677.542,677.542,100.0,-0.0,53252.100000000006,95000.0,1.7839672050491904,3,1.0
3.0,100000.0,15.6,0.47,47377.0,677.542,677.542,100.0,-0.0,53252.100000000006,100000.0,1.877860215841253,3,1.0
3.0,125000.0,15.6,0.23,28853.0,677.542,677.542,100.0,-0.0,53252.100000000006,125000.0,2.347325269801566,3,1.0
3.0,150000.0,15.6,0.12,17608.0,677.542,677.542,100.0,-0.0,53252.100000000006,150000.0,2.8167903237618797,3,1.0
3.0,175000.0,15.6,0.09,15884.0,677.542,677.542,100.0,-0.0,53252.100000000006,175000.0,3.286255377722193,3,1.0
3.0,200000.0,15.6,0.08,15884.0,677.542,677.542,100.0,-0.0,53252.100000000006,200000.0,3.755720431682506,3,1.0
3.0,225000.0,15.6,0.07,15884.0,677.542,677.542,100.0,-0.0,53252.100000000006,225000.0,4.225185485642819,3,1.0
3.0,250000.0,15.6,0.06,15884.0,677.542,677.542,100.0,-0.0,53252.100000000006,250000.0,4.694650539603132,3,1.0
3.0,275000.0,15.6,0.06,15884.0,677.542,677.542,100.0,-0.0,53252.100000000006,275000.0,5.164115593563446,3,1.0
3.0,300000.0,15.6,0.05,15884.0,677.542,677.542,100.0,0.0,53252.100000000006,300000.0,5.633580647523759,3,1.0
,,,,,,,,,,,0.0,6,0.0
6.0,1000.0,15.6,1.05,1052.0,100.005,677.541,14.759992384224716,0.0,53252.100000000006,1000.0,0.01877860215841253,6,0.14759992384224715
6.0,2000.0,15.6,1.05,2103.0,170.602,677.542,25.179546065040988,0.0,53252.100000000006,2000.0,0.03755720431682506,6,0.25179546065040986
6.0,3000.0,15.6,1.05,3155.0,229.502,677.542,33.87273408880925,0.0,53252.100000000006,3000.0,0.05633580647523759,6,0.33872734088809253
6.0,4000.0,15.6,1.05,4206.0,280.15,677.542,41.34799023529168,0.0,53252.100000000006,4000.0,0.07511440863365013,6,0.4134799023529168
6.0,5000.0,15.6,1.05,5256.0,324.351,677.542,47.87171865360376,0.0,53252.100000000006,5000.0,0.09389301079206265,6,0.47871718653603756
6.0,6000.0,15.6,1.05,6306.0,363.405,677.542,53.63578936803917,0.0,53252.100000000006,6000.0,0.11267161295047518,6,0.5363578936803917
6.0,7000.0,15.6,1.05,7356.0,397.933,677.542,58.73185721327976,-0.0,53252.100000000006,7000.0,0.1314502151088877,6,0.5873185721327976
6.0,8000.0,15.6,1.05,8406.0,428.741,677.542,63.278881604387614,-0.0,53252.100000000006,8000.0,0.15022881726730025,6,0.6327888160438762
6.0,9000.0,15.6,1.05,9455.0,455.992,677.542,67.30092009056266,-0.0,53252.100000000006,9000.0,0.16900741942571276,6,0.6730092009056265
6.0,10000.0,15.6,1.05,10504.0,479.88,677.542,70.82660558312251,0.0,53252.100000000006,10000.0,0.1877860215841253,6,0.7082660558312251
6.0,12500.0,15.6,1.05,13125.0,527.138,677.542,77.80152374317754,-0.0,53252.100000000006,12500.0,0.23473252698015662,6,0.7780152374317754
6.0,15000.0,15.6,1.05,15744.0,561.85,677.542,82.92474857647201,-0.0,53252.100000000006,15000.0,0.28167903237618797,6,0.8292474857647201
6.0,17500.0,15.6,1.05,18360.0,587.872,677.542,86.76539609352629,-0.0,53252.100000000006,17500.0,0.32862553777221926,6,0.8676539609352629
6.0,20000.0,15.6,1.05,20975.0,606.828,677.542,89.56315623238116,-0.0,53252.100000000006,20000.0,0.3755720431682506,6,0.8956315623238116
6.0,22500.0,15.6,1.05,23588.0,621.562,677.542,91.73778156926063,-0.0,53252.100000000006,22500.0,0.42251854856428195,6,0.9173778156926063
6.0,25000.0,15.6,1.05,26196.0,633.223,677.542,93.4588556871751,-0.0,53252.100000000006,25000.0,0.46946505396031324,6,0.934588556871751
6.0,27500.0,15.6,1.05,28798.0,642.716,677.542,94.85994964149825,-0.0,53252.100000000006,27500.0,0.5164115593563445,6,0.9485994964149824
6.0,30000.0,15.6,1.05,31397.0,650.218,677.542,95.96718727399924,-0.0,53252.100000000006,30000.0,0.5633580647523759,6,0.9596718727399924
6.0,32500.0,15.6,1.05,33992.0,656.256,677.542,96.85834974068028,-0.0,53252.100000000006,32500.0,0.6103045701484072,6,0.9685834974068028
6.0,35000.0,15.6,1.05,36584.0,660.988,677.542,97.55675662910934,-0.0,53252.100000000006,35000.0,0.6572510755444385,6,0.9755675662910934
6.0,37500.0,15.6,1.04,39172.0,664.704,677.542,98.10520971393652,-0.0,53252.100000000006,37500.0,0.7041975809404699,6,0.9810520971393651
6.0,40000.0,15.6,1.04,41757.0,667.541,677.542,98.52392914387596,-0.0,53252.100000000006,40000.0,0.7511440863365012,6,0.9852392914387597
6.0,42500.0,15.6,1.04,44338.0,669.429,677.542,98.80258345608094,-0.0,53252.100000000006,42500.0,0.7980905917325325,6,0.9880258345608094
6.0,45000.0,15.6,1.04,46916.0,670.866,677.542,99.01467362908866,-0.0,53252.100000000006,45000.0,0.8450370971285639,6,0.9901467362908867
6.0,47500.0,15.6,1.04,49490.0,672.063,677.542,99.19134164376526,-0.0,53252.100000000006,47500.0,0.8919836025245952,6,0.9919134164376525
6.0,50000.0,15.6,1.04,52061.0,672.953,677.542,99.32269881424324,-0.0,53252.100000000006,50000.0,0.9389301079206265,6,0.9932269881424324
6.0,55000.0,15.6,1.04,57191.0,674.267,677.542,99.51663513110628,-0.0,53252.100000000006,55000.0,1.032823118712689,6,0.9951663513110628
6.0,60000.0,15.6,1.04,62294.0,675.259,677.542,99.663046718875,-0.0,53252.100000000006,60000.0,1.1267161295047519,6,0.9966304671887499
6.0,65000.0,15.6,1.04,67323.0,675.901,677.542,99.7578009924108,-0.0,53252.100000000006,65000.0,1.2206091402968144,6,0.997578009924108
6.0,70000.0,15.6,1.03,72309.0,676.329,677.542,99.82097050810134,-0.0,53252.100000000006,70000.0,1.314502151088877,6,0.9982097050810134
6.0,75000.0,15.6,1.03,77255.0,676.678,677.542,99.87248023000788,-0.0,53252.100000000006,75000.0,1.4083951618809398,6,0.9987248023000788
6.0,80000.0,15.6,1.03,82155.0,676.952,677.542,99.91292052743592,-0.0,53252.100000000006,80000.0,1.5022881726730024,6,0.9991292052743591
6.0,85000.0,15.6,1.02,86999.0,677.122,677.542,99.93801122292048,-0.0,53252.100000000006,85000.0,1.596181183465065,6,0.9993801122292048
6.0,90000.0,15.6,1.02,91796.0,677.235,677.542,99.95468915580142,-0.0,53252.100000000006,90000.0,1.6900741942571278,6,0.9995468915580141
6.0,95000.0,15.6,1.02,96524.0,677.314,677.542,99.9663489495854,-0.0,53252.100000000006,95000.0,1.7839672050491904,6,0.9996634894958539
6.0,100000.0,15.6,1.01,101120.0,677.393,677.542,99.9780087433694,-0.0,53252.100000000006,100000.0,1.877860215841253,6,0.999780087433694
6.0,125000.0,15.6,0.77,96476.0,677.542,677.542,100.0,-0.0,53252.100000000006,125000.0,2.347325269801566,6,1.0
6.0,150000.0,15.6,0.52,78206.0,677.542,677.542,100.0,-0.0,53252.100000000006,150000.0,2.8167903237618797,6,1.0
6.0,175000.0,15.6,0.37,64167.0,677.542,677.542,100.0,-0.0,53252.100000000006,175000.0,3.286255377722193,6,1.0
6.0,200000.0,15.6,0.26,52907.0,677.542,677.542,100.0,-0.0,53252.100000000006,200000.0,3.755720431682506,6,1.0
6.0,225000.0,15.6,0.19,43708.0,677.542,677.542,100.0,-0.0,53252.100000000006,225000.0,4.225185485642819,6,1.0
6.0,250000.0,15.6,0.15,36643.0,677.542,677.542,100.0,-0.0,53252.100000000006,250000.0,4.694650539603132,6,1.0
6.0,275000.0,15.6,0.12,31762.0,677.542,677.542,100.0,-0.0,53252.100000000006,275000.0,5.164115593563446,6,1.0
6.0,300000.0,15.6,0.1,29759.0,677.542,677.542,100.0,-0.0,53252.100000000006,300000.0,5.633580647523759,6,1.0
,,,,,,,,,,,0.0,12,0.0
12.0,1000.0,15.6,1.05,1052.0,60.883,677.539,8.985903394490945,0.0,53252.100000000006,1000.0,0.01877860215841253,12,0.08985903394490945
12.0,2000.0,15.6,1.05,2104.0,108.161,677.541,15.963757174842556,0.0,53252.100000000006,2000.0,0.03755720431682506,12,0.15963757174842555
12.0,3000.0,15.6,1.05,3155.0,149.881,677.541,22.121318119493875,0.0,53252.100000000006,3000.0,0.05633580647523759,12,0.22121318119493874
12.0,4000.0,15.6,1.05,4207.0,187.676,677.542,27.699537445649124,0.0,53252.100000000006,4000.0,0.07511440863365013,12,0.27699537445649125
12.0,5000.0,15.6,1.05,5258.0,222.22,677.542,32.79796676811179,-0.0,53252.100000000006,5000.0,0.09389301079206265,12,0.3279796676811179
12.0,6000.0,15.6,1.05,6309.0,254.204,677.542,37.51855973504226,-0.0,53252.100000000006,6000.0,0.11267161295047518,12,0.3751855973504226
12.0,7000.0,15.6,1.05,7360.0,283.782,677.542,41.884045564702994,-0.0,53252.100000000006,7000.0,0.1314502151088877,12,0.41884045564702993
12.0,8000.0,15.6,1.05,8411.0,311.423,677.542,45.963645058166136,-0.0,53252.100000000006,8000.0,0.15022881726730025,12,0.45963645058166136
12.0,9000.0,15.6,1.05,9461.0,336.883,677.542,49.721345687794994,-0.0,53252.100000000006,9000.0,0.16900741942571276,12,0.49721345687794993
12.0,10000.0,15.6,1.05,10512.0,360.658,677.542,53.23035324747396,-0.0,53252.100000000006,10000.0,0.1877860215841253,12,0.5323035324747396
12.0,12500.0,15.6,1.05,13137.0,413.52,677.542,61.03237880456118,0.0,53252.100000000006,12500.0,0.23473252698015662,12,0.6103237880456118
12.0,15000.0,15.6,1.05,15761.0,457.402,677.542,67.50902527075812,-0.0,53252.100000000006,15000.0,0.28167903237618797,12,0.6750902527075812
