DDT_hr,Vol_cf,Max_Inflow_cfs,Max_Depth_ft,Max_Storage_Vol_cf,Treated_mgal,Total_mgal,Capture_Efficiency_%,Flow_Balance_Error_%,design_storm_volume_cuft,vol_cuft,size_fraction,ddt_hr,capture_fraction
12.0,1000.0,32.09,1.11,1107.0,66.056,850.208,7.769392901501749,0.0,68190.4575,1000.0,0.014664808488783052,12,0.07769392901501748
12.0,2000.0,32.09,1.11,2214.0,117.713,850.201,13.845314225694864,0.0,68190.4575,2000.0,0.029329616977566104,12,0.13845314225694863
12.0,3000.0,32.09,1.11,3320.0,163.232,850.194,19.199382729118295,0.0,68190.4575,3000.0,0.04399442546634916,12,0.19199382729118294
12.0,4000.0,32.09,1.11,4426.0,204.69,850.188,24.075851458736185,0.0,68190.4575,4000.0,0.05865923395513221,12,0.24075851458736186
12.0,5000.0,32.09,1.11,5532.0,242.683,850.187,28.54466135097337,0.0,68190.4575,5000.0,0.07332404244391526,12,0.2854466135097337
12.0,6000.0,32.09,1.11,6638.0,277.921,850.189,32.689319668920675,0.0,68190.4575,6000.0,0.08798885093269831,12,0.32689319668920674
12.0,7000.0,32.09,1.11,7744.0,310.543,850.192,36.526219959726745,0.0,68190.4575,7000.0,0.10265365942148136,12,0.36526219959726747
12.0,8000.0,32.09,1.11,8849.0,341.074,850.196,40.11710240932679,-0.0,68190.4575,8000.0,0.11731846791026442,12,0.4011710240932679
12.0,9000.0,32.09,1.11,9954.0,369.518,850.201,43.46242829636756,-0.0,68190.4575,9000.0,0.13198327639904747,12,0.4346242829636756
12.0,10000.0,32.09,1.11,11059.0,396.065,850.206,46.58459243994984,-0.0,68190.4575,10000.0,0.14664808488783052,12,0.46584592439949835
12.0,12500.0,32.09,1.11,13819.0,454.911,850.213,53.50553331929764,-0.0,68190.4575,12500.0,0.18331010610978815,12,0.5350553331929764
12.0,15000.0,32.09,1.11,16579.0,504.759,850.213,59.36853470836133,-0.0,68190.4575,15000.0,0.2199721273317458,12,0.5936853470836133
12.0,17500.0,32.09,1.1,19337.0,547.18,850.214,64.35791459561945,-0.0,68190.4575,17500.0,0.2566341485537034,12,0.6435791459561945
12.0,20000.0,32.09,1.1,22093.0,583.63,850.214,68.64507053518291,-0.0,68190.4575,20000.0,0.29329616977566103,12,0.6864507053518291
12.0,22500.0,32.09,1.1,24848.0,614.759,850.214,72.30638403978293,-0.0,68190.4575,22500.0,0.3299581909976187,12,0.7230638403978292
12.0,25000.0,32.09,1.1,27601.0,641.471,850.214,75.44818128141856,-0.0,68190.4575,25000.0,0.3666202122195763,12,0.7544818128141856
12.0,27500.0,32.09,1.1,30353.0,664.371,850.214,78.14162081546527,-0.0,68190.4575,27500.0,0.4032822334415339,12,0.7814162081546527
12.0,30000.0,32.09,1.1,33103.0,683.891,850.214,80.43751337898458,-0.0,68190.4575,30000.0,0.4399442546634916,12,0.8043751337898457
12.0,32500.0,32.09,1.1,35852.0,700.774,850.214,82.42324873502436,-0.0,68190.4575,32500.0,0.4766062758854492,12,0.8242324873502436
12.0,35000.0,32.09,1.1,38599.0,715.479,850.214,84.15281329171243,-0.0,68190.4575,35000.0,0.5132682971074068,12,0.8415281329171244
12.0,37500.0,32.09,1.1,41345.0,728.523,850.214,85.68701526909696,-0.0,68190.4575,37500.0,0.5499303183293645,12,0.8568701526909696
12.0,40000.0,32.09,1.1,44089.0,739.878,850.214,87.02256137866466,-0.0,68190.4575,40000.0,0.5865923395513221,12,0.8702256137866466
12.0,42500.0,32.09,1.1,46832.0,749.77,850.214,88.18603316341532,-0.0,68190.4575,42500.0,0.6232543607732797,12,0.8818603316341531
12.0,45000.0,32.09,1.1,49573.0,758.461,850.214,89.20824639443717,-0.0,68190.4575,45000.0,0.6599163819952374,12,0.8920824639443716
12.0,47500.0,32.09,1.1,52313.0,766.206,850.214,90.11919352069008,-0.0,68190.4575,47500.0,0.696578403217195,12,0.9011919352069008
12.0,50000.0,32.09,1.1,55051.0,773.105,850.214,90.93063628686424,-0.0,68190.4575,50000.0,0.7332404244391526,12,0.9093063628686424
12.0,55000.0,32.09,1.1,60523.0,784.403,850.214,92.25947820195856,-0.0,68190.4575,55000.0,0.8065644668830678,12,0.9225947820195856
12.0,60000.0,32.09,1.1,65988.0,793.963,850.214,93.38390099433788,-0.0,68190.4575,60000.0,0.8798885093269831,12,0.9338390099433788
12.0,65000.0,32.09,1.1,71448.0,801.677,850.214,94.29120197973684,-0.0,68190.4575,65000.0,0.9532125517708984,12,0.9429120197973684
12.0,70000.0,32.09,1.1,76902.0,808.2,850.214,95.05842058587602,-0.0,68190.4575,70000.0,1.0265365942148137,12,0.9505842058587602
12.0,75000.0,32.09,1.1,82350.0,813.837,850.214,95.72143013406036,-0.0,68190.4575,75000.0,1.099860636658729,12,0.9572143013406036
12.0,80000.0,32.09,1.1,87791.0,818.856,850.214,96.31175210005952,-0.0,68190.4575,80000.0,1.1731846791026441,12,0.9631175210005952
12.0,85000.0,32.09,1.1,93227.0,823.451,850.214,96.85220426857238,-0.0,68190.4575,85000.0,1.2465087215465593,12,0.9685220426857238
12.0,90000.0,32.09,1.1,98656.0,827.494,850.214,97.32773160639556,-0.0,68190.4575,90000.0,1.3198327639904748,12,0.9732773160639556
12.0,95000.0,32.09,1.1,104080.0,830.962,850.214,97.73562891225032,-0.0,68190.4575,95000.0,1.39315680643439,12,0.9773562891225032
12.0,100000.0,32.09,1.09,109497.0,833.767,850.214,98.06554585080931,-0.0,68190.4575,100000.0,1.4664808488783052,12,0.9806554585080931
12.0,125000.0,32.09,1.09,136308.0,842.221,850.214,99.05988374691547,-0.0,68190.4575,125000.0,1.8331010610978815,12,0.9905988374691548
12.0,150000.0,32.09,1.07,160265.0,846.659,850.214,99.5818699762648,-0.0,68190.4575,150000.0,2.199721273317458,12,0.995818699762648
12.0,175000.0,32.09,1.04,181331.0,849.409,850.214,99.9053179552442,-0.0,68190.4575,175000.0,2.566341485537034,12,0.999053179552442
12.0,200000.0,32.09,0.96,192070.0,850.214,850.214,100.0,-0.0,68190.4575,200000.0,2.9329616977566104,12,1.0
12.0,225000.0,32.09,0.8,180526.0,850.214,850.214,100.0,-0.0,68190.4575,225000.0,3.2995819099761867,12,1.0
12.0,250000.0,32.09,0.68,169889.0,850.214,850.214,100.0,-0.0,68190.4575,250000.0,3.666202122195763,12,1.0
12.0,275000.0,32.09,0.58,160255.0,850.214,850.214,100.0,-0.0,68190.4575,275000.0,4.032822334415339,12,1.0
12.0,300000.0,32.09,0.51,151728.0,850.214,850.214,100.0,-0.0,68190.4575,300000.0,4.399442546634916,12,1.0
12.0,300000.0,32.09,0.51,151728.0,850.214,850.214,100.0,-0.0,68190.4575,305000.0,4.472766589078831,12,1.0
12.0,300000.0,32.09,0.51,151728.0,850.214,850.214,100.0,-0.0,68190.4575,0.0,0.0,24,0.0
24.0,1000.0,32.09,1.11,1107.0,39.398,850.208,4.633924874854154,0.0,68190.4575,1000.0,0.014664808488783052,24,0.04633924874854154
24.0,2000.0,32.09,1.11,2214.0,72.15,850.201,8.486228550660375,0.0,68190.4575,2000.0,0.029329616977566104,24,0.08486228550660374
24.0,3000.0,32.09,1.11,3321.0,102.594,850.194,12.06712820838538,0.0,68190.4575,3000.0,0.04399442546634916,24,0.1206712820838538
24.0,4000.0,32.09,1.11,4427.0,131.057,850.186,15.415097402215514,0.0,68190.4575,4000.0,0.05865923395513221,24,0.15415097402215514
24.0,5000.0,32.09,1.11,5533.0,157.924,850.179,18.575382360655816,-0.0,68190.4575,5000.0,0.07332404244391526,24,0.18575382360655815
24.0,7500.0,32.09,1.11,8298.0,218.998,850.161,25.7595914185666,-0.0,68190.4575,7500.0,0.1099860636658729,24,0.257595914185666
24.0,10000.0,32.09,1.11,11062.0,274.039,850.15,32.23419396577075,-0.0,68190.4575,10000.0,0.14664808488783052,24,0.3223419396577075
24.0,12500.0,32.09,1.11,13825.0,324.06,850.143,38.11829304011207,-0.0,68190.4575,12500.0,0.18331010610978815,24,0.3811829304011207
24.0,15000.0,32.09,1.11,16587.0,368.874,850.138,43.389896699124144,-0.0,68190.4575,15000.0,0.2199721273317458,24,0.4338989669912414
24.0,17500.0,32.09,1.11,19348.0,408.883,850.135,48.096243537791054,-0.0,68190.4575,17500.0,0.2566341485537034,24,0.48096243537791056
24.0,20000.0,32.09,1.11,22108.0,445.416,850.132,52.393745912399496,-0.0,68190.4575,20000.0,0.29329616977566103,24,0.5239374591239949
24.0,22500.0,32.09,1.11,24867.0,478.266,850.129,56.25805024884459,-0.0,68190.4575,22500.0,0.3299581909976187,24,0.5625805024884459
24.0,25000.0,32.09,1.1,27625.0,507.881,850.127,59.74177975761269,-0.0,68190.4575,25000.0,0.3666202122195763,24,0.5974177975761269
24.0,27500.0,32.09,1.1,30382.0,534.588,850.125,62.88345831495368,-0.0,68190.4575,27500.0,0.4032822334415339,24,0.6288345831495368
24.0,30000.0,32.09,1.1,33138.0,558.76,850.124,65.72688219600906,-0.0,68190.4575,30000.0,0.4399442546634916,24,0.6572688219600906
24.0,40000.0,32.09,1.1,44151.0,637.383,850.2,74.96859562455893,-0.0,68190.4575,40000.0,0.5865923395513221,24,0.7496859562455893
24.0,50000.0,32.09,1.1,55147.0,693.18,850.21,81.53044541936697,-0.0,68190.4575,50000.0,0.7332404244391526,24,0.8153044541936697
24.0,60000.0,32.09,1.1,66127.0,732.014,850.211,86.09792157476203,-0.0,68190.4575,60000.0,0.8798885093269831,24,0.8609792157476203
24.0,70000.0,32.09,1.1,77091.0,759.183,850.211,89.29348126523887,-0.0,68190.4575,70000.0,1.0265365942148137,24,0.8929348126523887
24.0,80000.0,32.09,1.1,88038.0,778.526,850.211,91.56856356833774,-0.0,68190.4575,80000.0,1.1731846791026441,24,0.9156856356833774
24.0,90000.0,32.09,1.1,98969.0,792.31,850.211,93.189808177029,-0.0,68190.4575,90000.0,1.3198327639904748,24,0.93189808177029
24.0,100000.0,32.09,1.1,109883.0,802.725,850.211,94.4147982089152,-0.0,68190.4575,100000.0,1.4664808488783052,24,0.944147982089152
24.0,125000.0,32.09,1.1,137096.0,821.247,850.211,96.59331624737858,-0.0,68190.4575,125000.0,1.8331010610978815,24,0.9659331624737858
24.0,150000.0,32.09,1.09,164033.0,832.956,850.211,97.97050379258796,-0.0,68190.4575,150000.0,2.199721273317458,24,0.9797050379258796
24.0,175000.0,32.09,1.08,188837.0,839.409,850.211,98.72949185555116,-0.0,68190.4575,175000.0,2.566341485537034,24,0.9872949185555115
24.0,200000.0,32.09,1.06,211038.0,843.571,850.211,99.21901739685796,-0.0,68190.4575,200000.0,2.9329616977566104,24,0.9921901739685797
24.0,225000.0,32.09,1.03,231375.0,846.839,850.211,99.6033925696092,-0.0,68190.4575,225000.0,3.2995819099761867,24,0.996033925696092
24.0,250000.0,32.09,1.02,254987.0,849.245,850.211,99.88638114538628,-0.0,68190.4575,250000.0,3.666202122195763,24,0.9988638114538628
24.0,275000.0,32.09,1.01,276858.0,850.068,850.211,99.9831806457456,-0.0,68190.4575,275000.0,4.032822334415339,24,0.9998318064574561
24.0,300000.0,32.09,0.91,273285.0,850.211,850.211,100.0,-0.0,68190.4575,300000.0,4.399442546634916,24,1.0
24.0,300000.0,32.09,0.91,273285.0,850.211,850.211,100.0,-0.0,68190.4575,305000.0,4.472766589078831,24,1.0
24.0,300000.0,32.09,0.91,273285.0,850.211,850.211,100.0,-0.0,68190.4575,0.0,0.0,36,0.0
36.0,1000.0,32.09,1.11,1107.0,28.921,850.208,3.4016381873612103,0.0,68190.4575,1000.0,0.014664808488783052,36,0.034016381873612105
36.0,2000.0,32.09,1.11,2214.0,53.94,850.201,6.3443820931756125,0.0,68190.4575,2000.0,0.029329616977566104,36,0.06344382093175613
36.0,3000.0,32.09,1.11,3321.0,77.37,850.194,9.100275937021433,0.0,68190.4575,3000.0,0.04399442546634916,36,0.09100275937021433
36.0,4000.0,32.09,1.11,4427.0,99.903,850.186,11.75072278301454,0.0,68190.4575,4000.0,0.05865923395513221,36,0.1175072278301454
36.0,5000.0,32.09,1.11,5534.0,121.18,850.179,14.253468975356956,0.0,68190.4575,5000.0,0.07332404244391526,36,0.14253468975356956
36.0,7500.0,32.09,1.11,8299.0,170.914,850.16,20.10374517737837,0.0,68190.4575,7500.0,0.1099860636658729,36,0.2010374517737837
36.0,10000.0,32.09,1.11,11064.0,216.367,850.141,25.450719351260556,-0.0,68190.4575,10000.0,0.14664808488783052,36,0.25450719351260553
36.0,12500.0,32.09,1.11,13827.0,258.477,850.126,30.40455179585144,-0.0,68190.4575,12500.0,0.18331010610978815,36,0.3040455179585144
36.0,15000.0,32.09,1.11,16590.0,297.567,850.113,35.00322898249998,-0.0,68190.4575,15000.0,0.2199721273317458,36,0.3500322898249998
36.0,17500.0,32.09,1.11,19352.0,333.808,850.101,39.26686358444467,-0.0,68190.4575,17500.0,0.2566341485537034,36,0.3926686358444467
36.0,20000.0,32.09,1.11,22113.0,367.063,850.091,43.17925963220408,-0.0,68190.4575,20000.0,0.29329616977566103,36,0.4317925963220408
36.0,22500.0,32.09,1.11,24874.0,397.788,850.082,46.79407398345101,-0.0,68190.4575,22500.0,0.3299581909976187,36,0.46794073983451007
36.0,25000.0,32.09,1.11,27633.0,426.497,850.073,50.17180877407,-0.0,68190.4575,25000.0,0.3666202122195763,36,0.5017180877407
36.0,27500.0,32.09,1.11,30392.0,453.213,850.065,53.31509943357272,-0.0,68190.4575,27500.0,0.4032822334415339,36,0.5331509943357272
36.0,30000.0,32.09,1.1,33149.0,477.935,850.057,56.223876751794286,-0.0,68190.4575,30000.0,0.4399442546634916,36,0.5622387675179429
36.0,40000.0,32.09,1.1,44171.0,558.81,850.063,65.73748063378831,-0.0,68190.4575,40000.0,0.5865923395513221,36,0.657374806337883
36.0,50000.0,32.09,1.1,55179.0,621.449,850.133,73.10020902611708,-0.0,68190.4575,50000.0,0.7332404244391526,36,0.7310020902611708
36.0,60000.0,32.09,1.1,66174.0,670.447,850.188,78.85867596343397,-0.0,68190.4575,60000.0,0.8798885093269831,36,0.7885867596343397
36.0,70000.0,32.09,1.1,77154.0,708.778,850.202,83.36583541323121,-0.0,68190.4575,70000.0,1.0265365942148137,36,0.8336583541323122
36.0,80000.0,32.09,1.1,88120.0,737.462,850.206,86.73921379054018,-0.0,68190.4575,80000.0,1.1731846791026441,36,0.8673921379054018
36.0,90000.0,32.09,1.1,99073.0,759.332,850.207,89.31142651142603,-0.0,68190.4575,90000.0,1.3198327639904748,36,0.8931142651142604
36.0,100000.0,32.09,1.1,110012.0,775.988,850.207,91.27047883633044,-0.0,68190.4575,100000.0,1.4664808488783052,36,0.9127047883633044
36.0,125000.0,32.09,1.1,137298.0,801.663,850.208,94.29022074598215,-0.0,68190.4575,125000.0,1.8331010610978815,36,0.9429022074598216
36.0,150000.0,32.09,1.1,164473.0,817.826,850.208,96.19128495615192,-0.0,68190.4575,150000.0,2.199721273317458,36,0.9619128495615192
36.0,175000.0,32.09,1.09,190774.0,828.615,850.208,97.46026854604992,-0.0,68190.4575,175000.0,2.566341485537034,36,0.9746026854604992
36.0,200000.0,32.09,1.07,214489.0,835.992,850.208,98.32793857503106,-0.0,68190.4575,200000.0,2.9329616977566104,36,0.9832793857503106
36.0,225000.0,32.09,1.05,236217.0,840.591,850.208,98.86886503067484,-0.0,68190.4575,225000.0,3.2995819099761867,36,0.9886886503067484
36.0,250000.0,32.09,1.03,257639.0,844.107,850.208,99.2824108923934,-0.0,68190.4575,250000.0,3.666202122195763,36,0.992824108923934
36.0,275000.0,32.09,1.03,282222.0,846.792,850.208,99.59821596597538,-0.0,68190.4575,275000.0,4.032822334415339,36,0.9959821596597539
36.0,300000.0,32.09,1.02,305182.0,848.479,850.208,99.79663799917198,-0.0,68190.4575,300000.0,4.399442546634916,36,0.9979663799917198
36.0,300000.0,32.09,1.02,305182.0,848.479,850.208,99.79663799917198,-0.0,68190.4575,305000.0,4.472766589078831,36,0.9979663799917198
36.0,300000.0,32.09,1.02,305182.0,848.479,850.208,99.79663799917198,-0.0,68190.4575,0.0,0.0,48,0.0
48.0,1000.0,32.09,1.11,1107.0,23.321,850.208,2.742975836501186,0.0,68190.4575,1000.0,0.014664808488783052,48,0.02742975836501186
48.0,2000.0,32.09,1.11,2214.0,43.946,850.201,5.16889535533362,0.0,68190.4575,2000.0,0.029329616977566104,48,0.051688953553336206
48.0,3000.0,32.09,1.11,3321.0,63.438,850.194,7.461591119203383,0.0,68190.4575,3000.0,0.04399442546634916,48,0.07461591119203383
48.0,4000.0,32.09,1.11,4427.0,81.924,850.186,9.636009061546533,0.0,68190.4575,4000.0,0.05865923395513221,48,0.09636009061546533
48.0,5000.0,32.09,1.11,5534.0,99.949,850.179,11.756230158590132,0.0,68190.4575,5000.0,0.07332404244391526,48,0.11756230158590132
48.0,7500.0,32.09,1.11,8299.0,142.313,850.16,16.739554907311565,-0.0,68190.4575,7500.0,0.1099860636658729,48,0.16739554907311566
48.0,10000.0,32.09,1.11,11064.0,181.588,850.141,21.359750911907557,-0.0,68190.4575,10000.0,0.14664808488783052,48,0.21359750911907557
48.0,12500.0,32.09,1.11,13828.0,218.305,850.123,25.679225241523877,-0.0,68190.4575,12500.0,0.18331010610978815,48,0.2567922524152388
48.0,15000.0,32.09,1.11,16592.0,252.915,850.105,29.751030755024377,0.0,68190.4575,15000.0,0.2199721273317458,48,0.29751030755024377
48.0,17500.0,32.09,1.11,19354.0,285.647,850.089,33.60201108354537,-0.0,68190.4575,17500.0,0.2566341485537034,48,0.3360201108354537
48.0,20000.0,32.09,1.11,22116.0,316.298,850.075,37.20824633120607,-0.0,68190.4575,20000.0,0.29329616977566103,48,0.3720824633120607
48.0,22500.0,32.09,1.11,24877.0,345.032,850.062,40.589039387715246,-0.0,68190.4575,22500.0,0.3299581909976187,48,0.4058903938771525
48.0,25000.0,32.09,1.11,27637.0,371.916,850.05,43.75224986765485,-0.0,68190.4575,25000.0,0.3666202122195763,48,0.43752249867654847
48.0,27500.0,32.09,1.11,30397.0,397.282,850.038,46.736969406073605,-0.0,68190.4575,27500.0,0.4032822334415339,48,0.46736969406073603
48.0,30000.0,32.09,1.11,33155.0,420.984,850.026,49.52601449838005,-0.0,68190.4575,30000.0,0.4399442546634916,48,0.4952601449838005
48.0,40000.0,32.09,1.1,44182.0,501.294,849.982,58.97701363087688,-0.0,68190.4575,40000.0,0.5865923395513221,48,0.5897701363087688
48.0,50000.0,32.09,1.1,55196.0,564.821,850.039,66.44648069088596,-0.0,68190.4575,50000.0,0.7332404244391526,48,0.6644648069088597
48.0,60000.0,32.09,1.1,66197.0,616.874,850.092,72.56555761023513,-0.0,68190.4575,60000.0,0.8798885093269831,48,0.7256555761023513
48.0,70000.0,32.09,1.1,77186.0,659.421,850.139,77.56625681212131,-0.0,68190.4575,70000.0,1.0265365942148137,48,0.7756625681212131
48.0,80000.0,32.09,1.1,88162.0,694.802,850.177,81.72439386151355,-0.0,68190.4575,80000.0,1.1731846791026441,48,0.8172439386151354
48.0,90000.0,32.09,1.1,99125.0,723.305,850.192,85.07548883075822,-0.0,68190.4575,90000.0,1.3198327639904748,48,0.8507548883075822
48.0,100000.0,32.09,1.1,110076.0,745.762,850.197,87.71637632219355,-0.0,68190.4575,100000.0,1.4664808488783052,48,0.8771637632219356
48.0,125000.0,32.09,1.1,137398.0,784.086,850.202,92.22349512233563,-0.0,68190.4575,125000.0,1.8331010610978815,48,0.9222349512233563
48.0,150000.0,32.09,1.1,164635.0,803.954,850.203,94.56024031907674,-0.0,68190.4575,150000.0,2.199721273317458,48,0.9456024031907674
48.0,175000.0,32.09,1.09,191408.0,817.608,850.203,96.16620971697348,-0.0,68190.4575,175000.0,2.566341485537034,48,0.9616620971697348
48.0,200000.0,32.09,1.08,216074.0,826.712,850.204,97.23689843849242,-0.0,68190.4575,200000.0,2.9329616977566104,48,0.9723689843849241
48.0,225000.0,32.09,1.06,238594.0,833.785,850.204,98.06881642523442,-0.0,68190.4575,225000.0,3.2995819099761867,48,0.9806881642523442
48.0,250000.0,32.09,1.04,259198.0,838.999,850.204,98.6820810064408,-0.0,68190.4575,250000.0,3.666202122195763,48,0.9868208100644079
48.0,275000.0,32.09,1.03,283638.0,842.912,850.204,99.14232348942136,-0.0,68190.4575,275000.0,4.032822334415339,48,0.9914232348942136
48.0,300000.0,32.09,1.03,308006.0,845.737,850.204,99.47459668503087,-0.0,68190.4575,300000.0,4.399442546634916,48,0.9947459668503087
48.0,300000.0,32.09,1.03,308006.0,845.737,850.204,99.47459668503087,-0.0,68190.4575,305000.0,4.472766589078831,48,0.9947459668503087
48.0,300000.0,32.09,1.03,308006.0,845.737,850.204,99.47459668503087,-0.0,68190.4575,0.0,0.0,72,0.0
72.0,1000.0,32.09,1.11,1107.0,17.266,850.208,2.030797169633784,0.0,68190.4575,1000.0,0.014664808488783052,72,0.020307971696337843
72.0,2000.0,32.09,1.11,2214.0,32.574,850.201,3.8313292974249618,0.0,68190.4575,2000.0,0.029329616977566104,72,0.03831329297424962
72.0,3000.0,32.09,1.11,3321.0,47.572,850.194,5.595428808013231,0.0,68190.4575,3000.0,0.04399442546634916,72,0.05595428808013231
72.0,4000.0,32.09,1.11,4427.0,61.851,850.186,7.274996294928404,0.0,68190.4575,4000.0,0.05865923395513221,72,0.07274996294928404
72.0,5000.0,32.09,1.11,5534.0,75.97,850.179,8.935765291779731,0.0,68190.4575,5000.0,0.07332404244391526,72,0.0893576529177973
72.0,7500.0,32.09,1.11,8300.0,109.258,850.16,12.851463253975725,0.0,68190.4575,7500.0,0.1099860636658729,72,0.12851463253975726
72.0,10000.0,32.09,1.11,11065.0,140.838,850.141,16.566428392466662,0.0,68190.4575,10000.0,0.14664808488783052,72,0.16566428392466662
72.0,12500.0,32.09,1.11,13829.0,170.583,850.123,20.065684612697225,-0.0,68190.4575,12500.0,0.18331010610978815,72,0.20065684612697227
72.0,15000.0,32.09,1.11,16593.0,199.136,850.104,23.424898600641804,-0.0,68190.4575,15000.0,0.2199721273317458,72,0.23424898600641803
72.0,17500.0,32.09,1.11,19356.0,226.21,850.085,26.610280148455743,-0.0,68190.4575,17500.0,0.2566341485537034,72,0.26610280148455745
72.0,20000.0,32.09,1.11,22119.0,252.399,850.067,29.69165959859635,-0.0,68190.4575,20000.0,0.29329616977566103,72,0.2969165959859635
72.0,22500.0,32.09,1.11,24880.0,277.157,850.049,32.60482631001271,0.0,68190.4575,22500.0,0.3299581909976187,72,0.32604826310012713
72.0,25000.0,32.09,1.11,27641.0,300.926,850.032,35.40172605266625,0.0,68190.4575,25000.0,0.3666202122195763,72,0.3540172605266625
72.0,27500.0,32.09,1.11,30401.0,323.479,850.016,38.05563659978165,-0.0,68190.4575,27500.0,0.4032822334415339,72,0.3805563659978165
72.0,30000.0,32.09,1.11,33161.0,345.149,850.0,40.60576470588235,-0.0,68190.4575,30000.0,0.4399442546634916,72,0.4060576470588235
72.0,40000.0,32.09,1.1,44192.0,421.569,849.942,49.5997373938457,-0.0,68190.4575,40000.0,0.5865923395513221,72,0.495997373938457
72.0,50000.0,32.09,1.1,55212.0,484.445,849.924,56.99862575947967,-0.0,68190.4575,50000.0,0.7332404244391526,72,0.5699862575947967
72.0,60000.0,32.09,1.1,66220.0,536.334,849.971,63.100270479816366,-0.0,68190.4575,60000.0,0.8798885093269831,72,0.6310027047981637
72.0,70000.0,32.09,1.1,77217.0,581.214,850.01,68.37731320807991,-0.0,68190.4575,70000.0,1.0265365942148137,72,0.6837731320807992
72.0,80000.0,32.09,1.1,88203.0,621.067,850.045,73.0628378497609,-0.0,68190.4575,80000.0,1.1731846791026441,72,0.730628378497609
72.0,90000.0,32.09,1.1,99177.0,654.172,850.077,76.95444059773409,-0.0,68190.4575,90000.0,1.3198327639904748,72,0.7695444059773409
72.0,100000.0,32.09,1.1,110140.0,682.398,850.107,80.27201281721007,-0.0,68190.4575,100000.0,1.4664808488783052,72,0.8027201281721007
72.0,125000.0,32.09,1.1,137499.0,738.218,850.163,86.83252505695967,-0.0,68190.4575,125000.0,1.8331010610978815,72,0.8683252505695966
72.0,150000.0,32.09,1.1,164785.0,775.055,850.179,91.16374316467471,-0.0,68190.4575,150000.0,2.199721273317458,72,0.9116374316467472
72.0,175000.0,32.09,1.1,191842.0,796.908,850.185,93.7334815363715,-0.0,68190.4575,175000.0,2.566341485537034,72,0.937334815363715
72.0,200000.0,32.09,1.09,217459.0,810.335,850.188,95.31244854079334,-0.0,68190.4575,200000.0,2.9329616977566104,72,0.9531244854079334
72.0,225000.0,32.09,1.07,240798.0,819.799,850.189,96.42550068278936,-0.0,68190.4575,225000.0,3.2995819099761867,72,0.9642550068278937
72.0,250000.0,32.09,1.05,262514.0,827.205,850.19,97.29648666768604,-0.0,68190.4575,250000.0,3.666202122195763,72,0.9729648666768604
72.0,275000.0,32.09,1.03,284209.0,833.42,850.19,98.02749973535326,-0.0,68190.4575,275000.0,4.032822334415339,72,0.9802749973535326
72.0,300000.0,32.09,1.03,309806.0,838.206,850.19,98.59043272680223,-0.0,68190.4575,300000.0,4.399442546634916,72,0.9859043272680224
72.0,300000.0,32.09,1.03,309806.0,838.206,850.19,98.59043272680223,-0.0,68190.4575,305000.0,4.472766589078831,72,0.9859043272680224
72.0,300000.0,32.09,1.03,309806.0,838.206,850.19,98.59043272680223,-0.0,68190.4575,0.0,0.0,96,0.0
96.0,1000.0,32.09,1.11,1107.0,13.766,850.208,1.6191332003462684,0.0,68190.4575,1000.0,0.014664808488783052,96,0.016191332003462684
96.0,2000.0,32.09,1.11,2214.0,26.468,850.201,3.113146185431445,0.0,68190.4575,2000.0,0.029329616977566104,96,0.031131461854314448
96.0,3000.0,32.09,1.11,3321.0,38.698,850.194,4.5516670312893295,0.0,68190.4575,3000.0,0.04399442546634916,96,0.0455166703128933
96.0,4000.0,32.09,1.11,4427.0,50.637,850.186,5.955990806717589,0.0,68190.4575,4000.0,0.05865923395513221,96,0.059559908067175885
96.0,5000.0,32.09,1.11,5534.0,62.305,850.179,7.32845671323333,0.0,68190.4575,5000.0,0.07332404244391526,96,0.0732845671323333
96.0,7500.0,32.09,1.11,8300.0,90.197,850.16,10.609414698409712,-0.0,68190.4575,7500.0,0.1099860636658729,96,0.10609414698409711
96.0,10000.0,32.09,1.11,11065.0,116.711,850.141,13.728428578318184,0.0,68190.4575,10000.0,0.14664808488783052,96,0.13728428578318183
96.0,12500.0,32.09,1.11,13830.0,142.331,850.123,16.74240080553049,0.0,68190.4575,12500.0,0.18331010610978815,96,0.1674240080553049
96.0,15000.0,32.09,1.11,16594.0,166.703,850.104,19.60971834034424,-0.0,68190.4575,15000.0,0.2199721273317458,96,0.1960971834034424
96.0,17500.0,32.09,1.11,19357.0,190.095,850.085,22.36188145891293,-0.0,68190.4575,17500.0,0.2566341485537034,96,0.2236188145891293
96.0,20000.0,32.09,1.11,22120.0,212.947,850.067,25.0506136575117,-0.0,68190.4575,20000.0,0.29329616977566103,96,0.250506136575117
96.0,22500.0,32.09,1.11,24882.0,234.718,850.048,27.612323068814938,-0.0,68190.4575,22500.0,0.3299581909976187,96,0.27612323068814937
96.0,25000.0,32.09,1.11,27643.0,255.685,850.029,30.07956199141441,0.0,68190.4575,25000.0,0.3666202122195763,96,0.3007956199141441
96.0,27500.0,32.09,1.11,30404.0,276.12,850.011,32.4842854974818,-0.0,68190.4575,27500.0,0.4032822334415339,96,0.324842854974818
96.0,30000.0,32.09,1.11,33164.0,295.644,849.993,34.78193349827587,0.0,68190.4575,30000.0,0.4399442546634916,96,0.3478193349827587
96.0,40000.0,32.09,1.1,44197.0,366.685,849.926,43.14316775813424,-0.0,68190.4575,40000.0,0.5865923395513221,96,0.4314316775813424
