DDT_hr,Vol_cf,Max_Inflow_cfs,Max_Depth_ft,Max_Storage_Vol_cf,Treated_mgal,Total_mgal,Capture_Efficiency_%,Flow_Balance_Error_%
96,50000,18.85,1.06,53097.0,414.185,811.148,51.06158185682514,-0.0
96,60000,18.85,1.06,63705.0,465.592,811.148,57.399142943088066,-0.0
96,70000,18.85,1.06,74309.0,510.648,811.148,62.95373963814248,0.0
96,80000,18.85,1.06,84910.0,550.431,811.148,67.85827000744624,0.0
96,90000,18.85,1.06,95507.0,585.807,811.148,72.21949631879755,0.0
96,100000,18.85,1.06,106098.0,617.1,811.148,76.07736196107246,0.0
96,125000,18.85,1.06,132506.0,679.005,811.148,83.70913815974397,0.0
96,150000,18.85,1.06,158800.0,720.829,811.148,88.8652872225537,0.0
96,175000,18.85,1.06,185007.0,749.113,811.148,92.35219713295231,-0.0
96,200000,18.85,1.05,210684.0,768.994,811.148,94.80316785592765,-0.0
96,225000,18.85,1.05,235398.0,782.863,811.148,96.51296680753698,0.0
96,250000,18.85,1.04,260968.00000000003,792.257,811.148,97.67107852081247,-0.0
96,275000,18.85,1.04,286986.0,797.882,811.148,98.36454013324325,-0.0
96,300000,18.85,1.04,312990.0,801.411,811.148,98.79960253862427,0.0
120,1000,18.85,1.06,1063.0,10.847,811.147,1.3372422014751948,0.0
120,2000,18.85,1.06,2126.0,20.995,811.148,2.5883069427527405,0.0
120,3000,18.85,1.06,3189.0,30.888,811.148,3.8079364061798833,0.0
120,4000,18.85,1.06,4251.0,40.909,811.148,5.043345973854339,0.0
120,5000,18.85,1.06,5314.0,50.4,811.148,6.213416047379763,0.0
120,10000,18.85,1.06,10627.0,95.487,811.148,11.771834486431574,-0.0
120,15000,18.85,1.06,15939.0,138.351,811.148,17.056196896250743,-0.0
120,20000,18.85,1.06,21251.0,178.761,811.148,22.038025119953446,0.0
120,25000,18.85,1.06,26561.0,216.458,811.148,26.685389102851758,0.0
120,30000,18.85,1.06,31871.0,251.527,811.148,31.008767820422413,-0.0
120,55000,18.85,1.06,58407.0,397.247,811.148,48.97343024947359,-0.0
120,80000,18.85,1.06,84923.0,504.839,811.148,62.23759412585619,0.0
120,105000,18.85,1.06,111417.0,588.367,811.148,72.53509840374383,0.0
120,130000,18.85,1.06,137879.0,651.263,811.148,80.28904712826758,-0.0
120,155000,18.85,1.06,164254.0,698.12,811.148,86.0656748213643,0.0
120,180000,18.85,1.06,190539.0,730.663,811.148,90.07764304417935,0.0
120,205000,18.85,1.06,216753.0,754.282,811.148,92.98944212400203,-0.0
120,230000,18.85,1.05,242619.0,771.801,811.148,95.14922061078866,-0.0
120,255000,18.85,1.05,267842.0,783.617,811.148,96.6059214841188,0.0
120,280000,18.85,1.04,292339.0,792.047,811.148,97.64518928728172,-0.0
120,305000,18.85,1.04,318369.0,798.136,811.148,98.395853777609,-0.0
180,1000,18.85,1.06,1063.0,7.695,811.145,0.9486589943844813,0.0
180,2000,18.85,1.06,2126.0,15.456,811.144,1.9054569842099554,0.0
180,3000,18.85,1.06,3189.0,22.677,811.143,2.7956846080160958,0.0
180,4000,18.85,1.06,4251.0,30.19,811.144,3.7219038789660033,0.0
180,5000,18.85,1.06,5314.0,37.23,811.144,4.5898138924777845,-0.0
180,10000,18.85,1.06,10627.0,71.79,811.146,8.850441227596512,0.0
180,15000,18.85,1.06,15940.0,104.74,811.146,12.912595266450182,-0.0
180,20000,18.85,1.06,21252.0,136.61,811.147,16.84158358472632,-0.0
180,25000,18.85,1.06,26563.0,166.741,811.147,20.556200047586938,0.0
180,30000,18.85,1.06,31873.0,195.624,811.147,24.116960304359132,0.0
180,55000,18.85,1.06,58415.0,321.122,811.147,39.588631900259756,0.0
180,80000,18.85,1.06,84939.0,420.009,811.148,51.77957660007792,-0.0
180,105000,18.85,1.06,111446.0,502.055,811.148,61.894376858477116,-0.0
180,130000,18.85,1.06,137935.0,570.491,811.148,70.33130821995492,0.0
180,155000,18.85,1.06,164404.0,626.457,811.148,77.23091223796396,-0.0
180,180000,18.85,1.06,190841.0,670.272,811.148,82.6325158910581,0.0
180,205000,18.85,1.06,217222.0,704.461,811.148,86.84740639192847,0.0
180,230000,18.85,1.06,243536.0,731.367,811.148,90.16443361753957,-0.0
180,255000,18.85,1.06,269795.0,751.739,811.148,92.6759358341511,-0.0
180,280000,18.85,1.06,295953.0,767.382,811.148,94.60443716806303,0.0
180,305000,18.85,1.06,321860.0,778.875,811.148,96.0213179345816,-0.0
240,1000,18.85,1.06,1063.0,6.409,811.143,0.7901196213244767,0.0
240,2000,18.85,1.06,2126.0,12.158,811.14,1.4988781221490741,0.0
240,3000,18.85,1.06,3189.0,18.249,811.138,2.249802129847202,0.0
240,4000,18.85,1.06,4251.0,23.867,811.136,2.9424165614644155,-0.0
240,5000,18.85,1.06,5314.0,29.847,811.134,3.679663286214115,-0.0
240,10000,18.85,1.06,10627.0,58.068,811.128,7.1589194307187025,0.0
240,15000,18.85,1.06,15940.0,85.249,811.125,10.509970719679457,-0.0
240,20000,18.85,1.06,21252.0,111.161,811.122,13.704596842398557,-0.0
240,25000,18.85,1.06,26563.0,136.558,811.122,16.83569179482248,0.0
240,30000,18.85,1.06,31874.0,161.041,811.122,19.854103328475865,-0.0
240,55000,18.85,1.06,58419.0,271.273,811.124,33.4440849981014,-0.0
240,80000,18.85,1.06,84947.0,361.155,811.123,44.52530627290805,-0.0
240,105000,18.85,1.06,111460.0,437.284,811.137,53.91000533818578,0.0
240,130000,18.85,1.06,137957.0,504.751,811.144,62.22705216336433,0.0
240,155000,18.85,1.06,164438.0,562.186,811.148,69.30745067484602,-0.0
240,180000,18.85,1.06,190902.0,612.021,811.148,75.45121235582161,-0.0
240,205000,18.85,1.06,217343.0,654.204,811.148,80.6516196797625,-0.0
240,230000,18.85,1.06,243752.0,686.716,811.148,84.65976615858018,-0.0
240,255000,18.85,1.06,270118.0,713.975,811.148,88.02031195293584,0.0
240,280000,18.85,1.06,296436.0,737.009,811.148,90.85999102506571,0.0
240,305000,18.85,1.06,322707.0,753.868,811.148,92.93840334932713,0.0
360,1000,18.85,1.06,1063.0,4.562,811.142,0.5624169380946863,0.0
360,2000,18.85,1.06,2126.0,8.529,811.137,1.0514869867852163,0.0
360,3000,18.85,1.06,3189.0,12.929,811.133,1.5939432867359609,-0.0
360,4000,18.85,1.06,4251.0,17.297,811.129,2.1324598183519514,-0.0
360,5000,18.85,1.06,5314.0,21.637,811.125,2.667529665587918,0.0
360,10000,18.85,1.06,10627.0,41.914,811.107,5.167505643521755,-0.0
360,15000,18.85,1.06,15940.0,62.173,811.091,7.665354442349873,0.0
360,20000,18.85,1.06,21253.0,81.518,811.075,10.050611842308047,0.0
360,25000,18.85,1.06,26564.0,100.767,811.061,12.424096338006635,-0.0
360,30000,18.85,1.06,31875.0,119.181,811.048,14.694691312967914,-0.0
360,55000,18.85,1.06,58423.0,206.422,810.986,25.453213742284085,-0.0
360,80000,18.85,1.06,84955.0,283.108,810.929,34.911564390963946,-0.0
360,105000,18.85,1.06,111474.0,350.13,810.874,43.17933489050086,-0.0
360,130000,18.85,1.06,137979.0,409.605,810.819,50.517439773858285,-0.0
360,155000,18.85,1.06,164469.0,464.224,810.827,57.253150178768095,-0.0
360,180000,18.85,1.06,190945.0,513.712,810.858,63.35412612319297,-0.0
360,205000,18.85,1.06,217407.0,558.54,811.014,68.86934134305942,-0.0
360,230000,18.85,1.06,243853.0,599.057,811.126,73.85498677147571,0.0
360,255000,18.85,1.06,270283.0,634.678,811.143,78.24489639927855,0.0
360,280000,18.85,1.06,296693.0,665.455,811.146,82.03886846510987,-0.0
360,305000,18.85,1.06,323077.0,691.665,811.147,85.26999421806404,0.0
480,1000,18.85,1.06,1063.0,3.573,811.142,0.44049007448757427,0.0
480,2000,18.85,1.06,2126.0,7.065,811.136,0.8710006706643523,0.0
480,3000,18.85,1.06,3189.0,10.025,811.131,1.2359285984631336,-0.0
480,4000,18.85,1.06,4251.0,13.467,811.126,1.660284592036256,-0.0
480,5000,18.85,1.06,5314.0,16.884,811.121,2.081563663127943,0.0
480,10000,18.85,1.06,10628.0,33.168,811.097,4.089276621661774,-0.0
480,15000,18.85,1.06,15940.0,49.117,811.075,6.055790155041149,-0.0
480,20000,18.85,1.06,21253.0,64.869,811.053,7.998120961268869,0.0
480,25000,18.85,1.06,26565.0,80.203,811.033,9.888993419503276,0.0
480,30000,18.85,1.06,31876.0,95.207,811.013,11.739269284216158,-0.0
480,55000,18.85,1.06,58425.0,165.808,810.916,20.44700067577899,-0.0
480,80000,18.85,1.06,84960.0,231.536,810.825,28.555606943545154,-0.0
480,105000,18.85,1.06,111481.0,290.856,810.736,35.87555011742417,0.0
480,130000,18.85,1.06,137989.0,344.581,810.647,42.50691114628192,0.0
480,155000,18.85,1.06,164484.0,393.705,810.559,48.572034854958126,-0.0
480,180000,18.85,1.06,190966.0,439.876,810.472,54.27405265080101,-0.0
480,205000,18.85,1.06,217434.0,482.646,810.442,59.55342886967853,-0.0
480,230000,18.85,1.06,243889.0,522.622,810.418,64.48795559822214,0.0
480,255000,18.85,1.06,270330.0,559.923,810.395,69.09260298989999,-0.0
480,280000,18.85,1.06,296758.0,593.973,810.553,73.2799705879813,-0.0
480,305000,18.85,1.06,323171.0,625.507,810.746,77.15203035229283,-0.0
720,1000,18.85,1.06,1063.0,2.525,811.141,0.3112898990434462,0.0
720,2000,18.85,1.06,2126.0,5.006,811.135,0.6171599055644252,0.0
720,3000,18.85,1.06,3189.0,7.464,811.129,0.9201988832849028,-0.0
720,4000,18.85,1.06,4251.0,9.384,811.122,1.156915975648546,0.0
720,5000,18.85,1.06,5314.0,11.826,811.116,1.4579912121077627,0.0
720,10000,18.85,1.06,10628.0,23.844,811.088,2.939754995758783,0.0
720,15000,18.85,1.06,15941.0,35.102,811.06,4.327916553645847,-0.0
720,20000,18.85,1.06,21253.0,46.225,811.032,5.699528501957999,-0.0
720,25000,18.85,1.06,26565.0,57.261,811.005,7.060499010486988,-0.0
720,30000,18.85,1.06,31877.0,68.574,810.979,8.455706004717754,0.0
720,55000,18.85,1.06,58426.0,120.285,810.849,14.834451297343893,-0.0
720,80000,18.85,1.06,84964.0,169.332,810.723,20.88654201249995,-0.0
720,105000,18.85,1.06,111488.0,215.606,810.599,26.59835504361589,0.0
720,130000,18.85,1.06,138000.0,259.575,810.477,32.02743569527575,0.0
720,155000,18.85,1.06,164500.0,300.665,810.355,37.10287466604143,0.0
720,180000,18.85,1.06,190987.0,339.875,810.234,41.947758301922654,-0.0
720,205000,18.85,1.06,217461.0,377.148,810.113,46.554986773450125,-0.0
720,230000,18.85,1.06,243923.0,412.724,809.992,50.95408349712096,-0.0
720,255000,18.85,1.06,270373.0,446.697,809.871,55.15656197098057,-0.0
720,280000,18.85,1.06,296811.0,478.787,809.762,59.12687925588013,-0.0
720,305000,18.85,1.06,323236.0,509.474,809.684,62.9225722627593,0.0
