DDT_hr,Vol_cf,Max_Inflow_cfs,Max_Depth_ft,Max_Storage_Vol_cf,Treated_mgal,Total_mgal,Capture_Efficiency_%,Flow_Balance_Error_%
2,175000,32.09,0.15,26483.0,850.216,850.216,100.0,-0.0
2,200000,32.09,0.11,21802.0,850.216,850.216,100.0,-0.0
2,225000,32.09,0.09,21094.0,850.216,850.216,100.0,-0.0
2,250000,32.09,0.08,21094.0,850.216,850.216,100.0,-0.0
2,275000,32.09,0.08,21094.0,850.216,850.216,100.0,-0.0
2,300000,32.09,0.07,21094.0,850.216,850.216,100.0,-0.0
3,1000,32.09,1.11,1107.0,176.986,850.21,20.816739393796823,0.0
3,2000,32.09,1.11,2213.0,288.412,850.215,33.92224319730891,0.0
3,3000,32.09,1.11,3318.0,373.378,850.215,43.91571543668366,0.0
3,4000,32.09,1.11,4423.0,441.508,850.216,51.92892159168964,0.0
3,5000,32.09,1.11,5527.0,497.345,850.216,58.49631152554174,0.0
3,6000,32.09,1.1,6630.0,543.852,850.216,63.9663332611948,0.0
3,7000,32.09,1.1,7732.0,582.528,850.216,68.51529493681606,0.0
3,8000,32.09,1.1,8834.0,615.345,850.216,72.37513761208916,0.0
3,9000,32.09,1.1,9935.0,642.925,850.216,75.61901916689405,-0.0
3,10000,32.09,1.1,11035.0,666.131,850.216,78.34844321913491,-0.0
3,12500,32.09,1.1,13783.0,710.489,850.216,83.56570565597448,-0.0
3,15000,32.09,1.1,16527.0,741.91,850.216,87.26135476161352,-0.0
3,17500,32.09,1.1,19266.0,764.816,850.216,89.95549366278686,-0.0
3,20000,32.09,1.1,22000.0,781.766,850.216,91.94910469810024,-0.0
3,22500,32.09,1.1,24731.0,794.892,850.216,93.49294767447331,-0.0
3,25000,32.09,1.1,27456.0,805.175,850.216,94.70240503589676,-0.0
3,27500,32.09,1.1,30178.0,813.215,850.216,95.64804708450558,-0.0
3,30000,32.09,1.1,32895.0,819.462,850.216,96.38280154690102,-0.0
3,32500,32.09,1.1,35607.0,824.559,850.216,96.98229626353773,-0.0
3,35000,32.09,1.09,38316.0,829.028,850.216,97.50792739727316,-0.0
3,37500,32.09,1.09,41019.0,832.652,850.216,97.93417202216848,-0.0
3,40000,32.09,1.09,43719.0,835.517,850.216,98.27114521486305,-0.0
3,42500,32.09,1.09,46414.0,837.877,850.216,98.54872173659399,-0.0
3,45000,32.09,1.09,49104.0,839.818,850.216,98.77701666400067,-0.0
3,47500,32.09,1.09,51790.0,841.532,850.216,98.97861249376629,-0.0
3,50000,32.09,1.09,54472.0,843.017,850.216,99.15327399155038,-0.0
3,55000,32.09,1.09,59822.0,845.358,850.216,99.42861578704705,-0.0
3,60000,32.09,1.09,65155.0,847.108,850.216,99.63444583494076,-0.0
3,65000,32.09,1.08,70467.0,848.433,850.216,99.79028858548887,-0.0
3,70000,32.09,1.08,75697.0,849.216,850.216,99.88238282977503,-0.0
3,75000,32.09,1.07,80592.0,849.702,850.216,99.93954477450437,-0.0
3,80000,32.09,1.06,85144.0,849.878,850.216,99.96024539646396,-0.0
3,85000,32.09,1.05,89530.0,849.968,850.216,99.9708309417842,-0.0
3,90000,32.09,1.04,93737.0,850.051,850.216,99.98059316691288,-0.0
3,95000,32.09,1.03,97685.0,850.126,850.216,99.98941445467975,-0.0
3,100000,32.09,1.01,100978.0,850.198,850.216,99.99788289093595,-0.0
3,125000,32.09,0.67,83979.0,850.216,850.216,100.0,-0.0
3,150000,32.09,0.47,70030.0,850.216,850.216,100.0,-0.0
3,175000,32.09,0.33,58459.0,850.216,850.216,100.0,-0.0
3,200000,32.09,0.24,48961.0,850.216,850.216,100.0,-0.0
3,225000,32.09,0.18,41427.0,850.216,850.216,100.0,-0.0
3,250000,32.09,0.14,35804.0,850.216,850.216,100.0,-0.0
3,275000,32.09,0.12,32060.000000000004,850.216,850.216,100.0,-0.0
3,300000,32.09,0.1,30229.0,850.216,850.216,100.0,-0.0
6,1000,32.09,1.11,1107.0,109.492,850.208,12.878260378636758,0.0
6,2000,32.09,1.11,2213.0,187.42,850.203,22.044147103691706,0.0
6,3000,32.09,1.11,3319.0,252.757,850.211,29.728737925056254,0.0
6,4000,32.09,1.11,4425.0,309.113,850.215,36.35703910187423,0.0
6,5000,32.09,1.11,5530.0,358.553,850.215,42.172038837235284,0.0
6,6000,32.09,1.11,6635.0,402.262,850.215,47.31297377722106,0.0
6,7000,32.09,1.11,7740.0,441.164,850.215,51.88852231494386,-0.0
6,8000,32.09,1.11,8844.0,475.742,850.215,55.95549361043971,0.0
6,9000,32.09,1.11,9948.0,506.761,850.215,59.603864904759384,0.0
6,10000,32.09,1.11,11051.0,534.62,850.215,62.88056550401957,-0.0
6,12500,32.09,1.1,13807.0,592.684,850.215,69.70989690842903,-0.0
6,15000,32.09,1.1,16561.0,637.863,850.215,75.02372929200261,-0.0
6,17500,32.09,1.1,19313.0,673.079,850.215,79.16574043036172,-0.0
6,20000,32.09,1.1,22062.0,700.478,850.215,82.38833706768287,-0.0
6,22500,32.09,1.1,24809.0,722.305,850.215,84.95557006169027,-0.0
6,25000,32.09,1.1,27553.0,740.273,850.215,87.06891786195257,-0.0
6,27500,32.09,1.1,30294.0,755.033,850.215,88.80494933634434,-0.0
6,30000,32.09,1.1,33034.0,767.363,850.215,90.2551707509277,-0.0
6,32500,32.09,1.1,35770.0,777.693,850.215,91.4701575483848,-0.0
6,35000,32.09,1.1,38505.0,786.533,850.215,92.50989455608287,-0.0
6,37500,32.09,1.1,41236.0,793.922,850.215,93.37896884905582,-0.0
6,40000,32.09,1.1,43966.0,800.36,850.215,94.13618908158524,-0.0
6,42500,32.09,1.1,46692.0,805.858,850.215,94.78284904406532,-0.0
6,45000,32.09,1.1,49417.0,810.688,850.215,95.35094064442524,-0.0
6,47500,32.09,1.1,52139.0,814.925,850.215,95.8492851808072,-0.0
6,50000,32.09,1.1,54858.0,818.721,850.215,96.29576048411283,-0.0
6,55000,32.09,1.1,60289.0,825.395,850.215,97.08073840146315,-0.0
6,60000,32.09,1.1,65711.0,830.707,850.215,97.70552154455049,-0.0
6,65000,32.09,1.09,71122.0,834.889,850.215,98.1973971289615,-0.0
6,70000,32.09,1.09,76524.0,837.909,850.215,98.55260140082214,-0.0
6,75000,32.09,1.09,81916.0,840.333,850.215,98.83770575677916,-0.0
6,80000,32.09,1.09,87297.0,842.393,850.215,99.0799974124192,-0.0
6,85000,32.09,1.09,92668.0,844.081,850.215,99.27853542927377,-0.0
6,90000,32.09,1.09,98019.0,845.588,850.215,99.45578471327839,-0.0
6,95000,32.09,1.09,103312.0,846.787,850.215,99.5968078662456,-0.0
6,100000,32.09,1.08,108453.0,847.627,850.215,99.69560640543862,-0.0
6,125000,32.09,1.05,131135.0,849.952,850.215,99.9690666478479,-0.0
6,150000,32.09,0.93,139583.0,850.215,850.215,100.0,-0.0
6,175000,32.09,0.7,123257.0,850.215,850.215,100.0,-0.0
6,200000,32.09,0.56,111678.0,850.215,850.215,100.0,-0.0
6,225000,32.09,0.46,102486.0,850.215,850.215,100.0,-0.0
6,250000,32.09,0.38,94852.0,850.215,850.215,100.0,-0.0
