DDT_hr,Vol_cf,Max_Inflow_cfs,Max_Depth_ft,Max_Storage_Vol_cf,Treated_mgal,Total_mgal,Capture_Efficiency_%,Flow_Balance_Error_%
480,25000,17.77,1.06,26472.0,113.464,937.099,12.108005664289472,-0.0
480,30000,17.77,1.06,31764.0,134.264,937.062,14.328187462515821,-0.0
480,55000,17.77,1.06,58211.0,230.234,936.874,24.57470268147051,-0.0
480,80000,17.77,1.06,84639.0,314.911,936.686,33.61969752937484,-0.0
480,105000,17.77,1.06,111047.0,387.414,936.499,41.368330345253966,-0.0
480,130000,17.77,1.06,137390.0,450.352,936.311,48.09854845238387,-0.0
480,155000,17.77,1.05,162701.0,507.487,936.124,54.2115147138627,-0.0
480,180000,17.77,1.05,188445.0,559.198,935.936,59.74746136487965,-0.0
480,205000,17.77,1.05,214577.0,606.352,935.749,64.79857312163838,-0.0
480,230000,17.77,1.05,240700.0,650.24,935.562,69.5026091269205,-0.0
480,255000,17.77,1.05,266810.0,690.209,935.374,73.78962853361328,-0.0
480,280000,17.77,1.05,292803.0,725.461,935.187,77.57389698530882,-0.0
480,305000,17.77,1.04,318063.0,757.063,935.0,80.96930481283422,-0.0
720,1000,17.77,1.06,1059.0,3.581,937.279,0.3820633984117856,-0.0
720,2000,17.77,1.06,2118.0,7.121,937.272,0.7597581065048353,-0.0
720,3000,17.77,1.06,3178.0,10.648,937.264,1.1360726540227728,-0.0
720,4000,17.77,1.06,4237.0,13.358,937.257,1.4252227510704107,-0.0
720,5000,17.77,1.06,5296.0,16.847,937.249,1.797494582549568,-0.0
720,10000,17.77,1.06,10591.0,33.998,937.212,3.6275677221375737,-0.0
720,15000,17.77,1.06,15886.0,50.125,937.174,5.348526527624539,-0.0
720,20000,17.77,1.06,21179.0,65.817,937.137,7.023199382801021,-0.0
720,25000,17.77,1.06,26472.0,81.17,937.099,8.661838290298036,-0.0
720,30000,17.77,1.06,31764.0,97.006,937.062,10.352143187964083,-0.0
720,55000,17.77,1.06,58213.0,169.827,936.874,18.126983991443886,-0.0
720,80000,17.77,1.06,84643.0,237.722,936.686,25.379049115712206,-0.0
720,105000,17.77,1.06,111054.0,299.127,936.499,31.9409844538008,-0.0
720,130000,17.77,1.06,137433.0,354.549,936.311,37.866584927443974,-0.0
720,155000,17.77,1.05,163023.0,404.176,936.124,43.175476753079714,-0.0
720,180000,17.77,1.05,188465.0,450.06,935.936,48.08662130743983,-0.0
720,205000,17.77,1.05,214604.0,493.072,935.749,52.69276269597937,-0.0
720,230000,17.77,1.05,240734.0,532.957,935.561,56.966568721868484,-0.0
720,255000,17.77,1.05,266855.0,571.173,935.374,61.063595951993534,-0.0
720,280000,17.77,1.05,292948.0,606.735,935.186,64.87853753157125,-0.0
720,305000,17.77,1.05,318751.0,640.105,934.999,68.46050102727382,-0.0
