Tc_min,CutoffQ_cfs,Max_Inflow_cfs,Max_Depth_ft,Treated_mgal,Total_mgal,Capture_Efficiency_%,Flow_Balance_Error_%,flowrate_cfs,tc_minutes,intensity_inhr,capture_fraction
5.0,0.45,0.76,0.0,25.9,25.9,100.0,0.0,0.45,5,0.9917315702519007,1.0
5.0,0.5,0.76,0.0,25.9,25.9,100.0,0.0,0.5,5,1.1019239669465564,1.0
5.0,0.55,0.76,0.0,25.9,25.9,100.0,0.0,0.55,5,1.212116363641212,1.0
5.0,0.6,0.76,0.0,25.9,25.9,100.0,0.0,0.6,5,1.3223087603358676,1.0
5.0,0.65,0.76,0.0,25.9,25.9,100.0,0.0,0.65,5,1.4325011570305233,1.0
5.0,0.7,0.76,0.0,25.9,25.9,100.0,0.0,0.7,5,1.5426935537251787,1.0
5.0,0.75,0.76,0.0,25.9,25.9,100.0,0.0,0.75,5,1.6528859504198343,1.0
5.0,0.8,0.76,0.0,25.9,25.9,100.0,0.0,0.8,5,1.7630783471144904,1.0
5.0,0.85,0.76,0.0,25.9,25.9,100.0,0.0,0.85,5,1.8732707438091458,1.0
5.0,0.9,0.76,0.0,25.9,25.9,100.0,0.0,0.9,5,1.9834631405038015,1.0
5.0,0.95,0.76,0.0,25.9,25.9,100.0,0.0,0.95,5,2.0936555371984573,1.0
5.0,1.0,0.76,0.0,25.9,25.9,100.0,0.0,1.0,5,2.2038479338931127,1.0
10.0,0.0,0.76,0.0,0.0,25.8,0.0,0.0,0.0,10,0.0,0.0
,,,,,,,,,10,0.0,0.0
10.0,0.005,0.76,0.0,5.65,25.8,21.899224806201552,0.0,0.005,10,0.011019239669465565,0.21899224806201553
10.0,0.01,0.76,0.0,9.27,25.8,35.93023255813953,0.0,0.01,10,0.02203847933893113,0.3593023255813953
10.0,0.015,0.76,0.0,12.0,25.8,46.51162790697674,0.0,0.015,10,0.03305771900839669,0.46511627906976744
10.0,0.02,0.76,0.0,14.2,25.8,55.03875968992248,0.0,0.02,10,0.04407695867786226,0.5503875968992248
10.0,0.025,0.76,0.0,16.0,25.8,62.01550387596899,0.0,0.025,10,0.055096198347327825,0.6201550387596899
10.0,0.03,0.76,0.0,17.4,25.8,67.44186046511628,0.0,0.03,10,0.06611543801679338,0.6744186046511628
10.0,0.035,0.76,0.0,18.6,25.8,72.09302325581396,0.0,0.035,10,0.07713467768625895,0.7209302325581396
10.0,0.04,0.76,0.0,19.6,25.8,75.96899224806202,0.0,0.04,10,0.08815391735572452,0.7596899224806202
10.0,0.045,0.76,0.0,20.5,25.8,79.45736434108527,0.0,0.045,10,0.09917315702519007,0.7945736434108527
10.0,0.05,0.76,0.0,21.2,25.8,82.1705426356589,0.0,0.05,10,0.11019239669465565,0.821705426356589
10.0,0.055,0.76,0.0,21.8,25.8,84.49612403100775,0.0,0.055,10,0.1212116363641212,0.8449612403100776
10.0,0.06,0.76,0.0,22.3,25.8,86.43410852713178,0.0,0.06,10,0.13223087603358677,0.8643410852713178
10.0,0.08,0.76,0.0,23.7,25.8,91.86046511627907,0.0,0.08,10,0.17630783471144904,0.9186046511627908
10.0,0.1,0.76,0.0,24.5,25.8,94.96124031007751,0.0,0.1,10,0.2203847933893113,0.9496124031007751
10.0,0.12,0.76,0.0,25.0,25.8,96.89922480620154,0.0,0.12,10,0.26446175206717354,0.9689922480620154
10.0,0.14,0.76,0.0,25.3,25.8,98.06201550387595,0.0,0.14,10,0.3085387107450358,0.9806201550387595
10.0,0.16,0.76,0.0,25.4,25.8,98.44961240310076,0.0,0.16,10,0.35261566942289807,0.9844961240310076
10.0,0.18,0.76,0.0,25.5,25.8,98.83720930232558,0.0,0.18,10,0.3966926281007603,0.9883720930232558
10.0,0.2,0.76,0.0,25.6,25.8,99.2248062015504,0.0,0.2,10,0.4407695867786226,0.992248062015504
10.0,0.22,0.76,0.0,25.7,25.8,99.6124031007752,0.0,0.22,10,0.4848465454564848,0.9961240310077519
10.0,0.24,0.76,0.0,25.7,25.8,99.6124031007752,0.0,0.24,10,0.5289235041343471,0.9961240310077519
10.0,0.26,0.76,0.0,25.7,25.8,99.6124031007752,0.0,0.26,10,0.5730004628122094,0.9961240310077519
10.0,0.28,0.76,0.0,25.7,25.8,99.6124031007752,0.0,0.28,10,0.6170774214900716,0.9961240310077519
10.0,0.3,0.76,0.0,25.7,25.8,99.6124031007752,0.0,0.3,10,0.6611543801679338,0.9961240310077519
10.0,0.32,0.76,0.0,25.7,25.8,99.6124031007752,0.0,0.32,10,0.7052313388457961,0.9961240310077519
10.0,0.34,0.76,0.0,25.7,25.8,99.6124031007752,0.0,0.34,10,0.7493082975236584,0.9961240310077519
10.0,0.36,0.76,0.0,25.7,25.8,99.6124031007752,0.0,0.36,10,0.7933852562015206,0.9961240310077519
10.0,0.38,0.76,0.0,25.7,25.8,99.6124031007752,0.0,0.38,10,0.8374622148793829,0.9961240310077519
10.0,0.4,0.76,0.0,25.8,25.8,100.0,0.0,0.4,10,0.8815391735572452,1.0
10.0,0.45,0.76,0.0,25.8,25.8,100.0,0.0,0.45,10,0.9917315702519007,1.0
10.0,0.5,0.76,0.0,25.8,25.8,100.0,0.0,0.5,10,1.1019239669465564,1.0
10.0,0.55,0.76,0.0,25.8,25.8,100.0,0.0,0.55,10,1.212116363641212,1.0
10.0,0.6,0.76,0.0,25.8,25.8,100.0,0.0,0.6,10,1.3223087603358676,1.0
10.0,0.65,0.76,0.0,25.8,25.8,100.0,0.0,0.65,10,1.4325011570305233,1.0
10.0,0.7,0.76,0.0,25.8,25.8,100.0,0.0,0.7,10,1.5426935537251787,1.0
10.0,0.75,0.76,0.0,25.8,25.8,100.0,0.0,0.75,10,1.6528859504198343,1.0
10.0,0.8,0.76,0.0,25.8,25.8,100.0,0.0,0.8,10,1.7630783471144904,1.0
10.0,0.85,0.76,0.0,25.8,25.8,100.0,0.0,0.85,10,1.8732707438091458,1.0
10.0,0.9,0.76,0.0,25.8,25.8,100.0,0.0,0.9,10,1.9834631405038015,1.0
10.0,0.95,0.76,0.0,25.8,25.8,100.0,0.0,0.95,10,2.0936555371984573,1.0
10.0,1.0,0.76,0.0,25.8,25.8,100.0,0.0,1.0,10,2.2038479338931127,1.0
20.0,0.0,0.75,0.0,0.0,25.5,0.0,0.0,0.0,20,0.0,0.0
,,,,,,,,,20,0.0,0.0
20.0,0.005,0.75,0.0,6.04,25.5,23.686274509803923,0.0,0.005,20,0.011019239669465565,0.23686274509803923
20.0,0.01,0.75,0.0,9.82,25.5,38.50980392156863,0.0,0.01,20,0.02203847933893113,0.3850980392156863
20.0,0.015,0.75,0.0,12.6,25.5,49.41176470588235,0.0,0.015,20,0.03305771900839669,0.4941176470588235
20.0,0.02,0.75,0.0,14.8,25.5,58.03921568627452,0.0,0.02,20,0.04407695867786226,0.5803921568627451
20.0,0.025,0.75,0.0,16.6,25.5,65.09803921568627,0.0,0.025,20,0.055096198347327825,0.6509803921568627
20.0,0.03,0.75,0.0,18.0,25.5,70.58823529411765,0.0,0.03,20,0.06611543801679338,0.7058823529411765
20.0,0.035,0.75,0.0,19.1,25.5,74.90196078431373,0.0,0.035,20,0.07713467768625895,0.7490196078431373
20.0,0.04,0.75,0.0,20.1,25.5,78.82352941176471,0.0,0.04,20,0.08815391735572452,0.7882352941176471
20.0,0.045,0.75,0.0,20.9,25.5,81.96078431372548,0.0,0.045,20,0.09917315702519007,0.8196078431372549
20.0,0.05,0.75,0.0,21.5,25.5,84.31372549019608,0.0,0.05,20,0.11019239669465565,0.8431372549019608
20.0,0.055,0.75,0.0,22.1,25.5,86.66666666666667,0.0,0.055,20,0.1212116363641212,0.8666666666666667
20.0,0.06,0.75,0.0,22.5,25.5,88.23529411764706,0.0,0.06,20,0.13223087603358677,0.8823529411764706
20.0,0.08,0.75,0.0,23.8,25.5,93.33333333333331,0.0,0.08,20,0.17630783471144904,0.9333333333333331
20.0,0.1,0.75,0.0,24.5,25.5,96.07843137254902,0.0,0.1,20,0.2203847933893113,0.9607843137254902
20.0,0.12,0.75,0.0,24.9,25.5,97.6470588235294,0.0,0.12,20,0.26446175206717354,0.9764705882352941
20.0,0.14,0.75,0.0,25.1,25.5,98.4313725490196,0.0,0.14,20,0.3085387107450358,0.984313725490196
20.0,0.16,0.75,0.0,25.3,25.5,99.2156862745098,0.0,0.16,20,0.35261566942289807,0.9921568627450981
20.0,0.18,0.75,0.0,25.4,25.5,99.60784313725487,0.0,0.18,20,0.3966926281007603,0.9960784313725487
20.0,0.2,0.75,0.0,25.4,25.5,99.60784313725487,0.0,0.2,20,0.4407695867786226,0.9960784313725487
20.0,0.22,0.75,0.0,25.4,25.5,99.60784313725487,0.0,0.22,20,0.4848465454564848,0.9960784313725487
20.0,0.24,0.75,0.0,25.5,25.5,100.0,0.0,0.24,20,0.5289235041343471,1.0
20.0,0.26,0.75,0.0,25.5,25.5,100.0,0.0,0.26,20,0.5730004628122094,1.0
20.0,0.28,0.75,0.0,25.5,25.5,100.0,0.0,0.28,20,0.6170774214900716,1.0
20.0,0.3,0.75,0.0,25.5,25.5,100.0,0.0,0.3,20,0.6611543801679338,1.0
20.0,0.32,0.75,0.0,25.5,25.5,100.0,0.0,0.32,20,0.7052313388457961,1.0
20.0,0.34,0.75,0.0,25.5,25.5,100.0,0.0,0.34,20,0.7493082975236584,1.0
20.0,0.36,0.75,0.0,25.5,25.5,100.0,0.0,0.36,20,0.7933852562015206,1.0
20.0,0.38,0.75,0.0,25.5,25.5,100.0,0.0,0.38,20,0.8374622148793829,1.0
20.0,0.4,0.75,0.0,25.5,25.5,100.0,0.0,0.4,20,0.8815391735572452,1.0
20.0,0.45,0.75,0.0,25.5,25.5,100.0,0.0,0.45,20,0.9917315702519007,1.0
20.0,0.5,0.75,0.0,25.5,25.5,100.0,0.0,0.5,20,1.1019239669465564,1.0
20.0,0.55,0.75,0.0,25.5,25.5,100.0,0.0,0.55,20,1.212116363641212,1.0
20.0,0.6,0.75,0.0,25.5,25.5,100.0,0.0,0.6,20,1.3223087603358676,1.0
20.0,0.65,0.75,0.0,25.5,25.5,100.0,0.0,0.65,20,1.4325011570305233,1.0
20.0,0.7,0.75,0.0,25.5,25.5,100.0,0.0,0.7,20,1.5426935537251787,1.0
20.0,0.75,0.75,0.0,25.5,25.5,100.0,0.0,0.75,20,1.6528859504198343,1.0
20.0,0.8,0.75,0.0,25.5,25.5,100.0,0.0,0.8,20,1.7630783471144904,1.0
20.0,0.85,0.75,0.0,25.5,25.5,100.0,0.0,0.85,20,1.8732707438091458,1.0
20.0,0.9,0.75,0.0,25.5,25.5,100.0,0.0,0.9,20,1.9834631405038015,1.0
20.0,0.95,0.75,0.0,25.5,25.5,100.0,0.0,0.95,20,2.0936555371984573,1.0
20.0,1.0,0.75,0.0,25.5,25.5,100.0,0.0,1.0,20,2.2038479338931127,1.0
30.0,0.0,0.73,0.0,0.0,25.4,0.0,0.0,0.0,30,0.0,0.0
,,,,,,,,,30,0.0,0.0
30.0,0.005,0.73,0.0,6.34,25.4,24.960629921259844,0.0,0.005,30,0.011019239669465565,0.24960629921259844
30.0,0.01,0.73,0.0,10.2,25.4,40.15748031496063,0.0,0.01,30,0.02203847933893113,0.4015748031496063
30.0,0.015,0.73,0.0,13.1,25.4,51.574803149606296,0.0,0.015,30,0.03305771900839669,0.515748031496063
30.0,0.02,0.73,0.0,15.3,25.4,60.23622047244095,0.0,0.02,30,0.04407695867786226,0.6023622047244095
30.0,0.025,0.73,0.0,17.0,25.4,66.92913385826772,0.0,0.025,30,0.055096198347327825,0.6692913385826772
30.0,0.03,0.73,0.0,18.4,25.4,72.44094488188976,0.0,0.03,30,0.06611543801679338,0.7244094488188977
30.0,0.035,0.73,0.0,19.5,25.4,76.7716535433071,0.0,0.035,30,0.07713467768625895,0.767716535433071
30.0,0.04,0.73,0.0,20.4,25.4,80.31496062992126,0.0,0.04,30,0.08815391735572452,0.8031496062992126
30.0,0.045,0.73,0.0,21.1,25.4,83.0708661417323,0.0,0.045,30,0.09917315702519007,0.8307086614173229
30.0,0.05,0.73,0.0,21.7,25.4,85.43307086614173,0.0,0.05,30,0.11019239669465565,0.8543307086614174
30.0,0.055,0.73,0.0,22.3,25.4,87.79527559055119,0.0,0.055,30,0.1212116363641212,0.8779527559055118
30.0,0.06,0.73,0.0,22.7,25.4,89.37007874015748,0.0,0.06,30,0.13223087603358677,0.8937007874015748
30.0,0.08,0.73,0.0,23.8,25.4,93.7007874015748,0.0,0.08,30,0.17630783471144904,0.937007874015748
30.0,0.1,0.73,0.0,24.5,25.4,96.45669291338584,0.0,0.1,30,0.2203847933893113,0.9645669291338583
30.0,0.12,0.73,0.0,24.8,25.4,97.63779527559056,0.0,0.12,30,0.26446175206717354,0.9763779527559057
30.0,0.14,0.73,0.0,25.0,25.4,98.4251968503937,0.0,0.14,30,0.3085387107450358,0.984251968503937
30.0,0.16,0.73,0.0,25.1,25.4,98.81889763779527,0.0,0.16,30,0.35261566942289807,0.9881889763779528
30.0,0.18,0.73,0.0,25.2,25.4,99.21259842519686,0.0,0.18,30,0.3966926281007603,0.9921259842519686
30.0,0.2,0.73,0.0,25.3,25.4,99.60629921259844,0.0,0.2,30,0.4407695867786226,0.9960629921259845
30.0,0.22,0.73,0.0,25.3,25.4,99.60629921259844,0.0,0.22,30,0.4848465454564848,0.9960629921259845
30.0,0.24,0.73,0.0,25.3,25.4,99.60629921259844,0.0,0.24,30,0.5289235041343471,0.9960629921259845
30.0,0.26,0.73,0.0,25.3,25.4,99.60629921259844,0.0,0.26,30,0.5730004628122094,0.9960629921259845
30.0,0.28,0.73,0.0,25.3,25.4,99.60629921259844,0.0,0.28,30,0.6170774214900716,0.9960629921259845
30.0,0.3,0.73,0.0,25.3,25.4,99.60629921259844,0.0,0.3,30,0.6611543801679338,0.9960629921259845
30.0,0.32,0.73,0.0,25.3,25.4,99.60629921259844,0.0,0.32,30,0.7052313388457961,0.9960629921259845
30.0,0.34,0.73,0.0,25.3,25.4,99.60629921259844,0.0,0.34,30,0.7493082975236584,0.9960629921259845
30.0,0.36,0.73,0.0,25.3,25.4,99.60629921259844,0.0,0.36,30,0.7933852562015206,0.9960629921259845
30.0,0.38,0.73,0.0,25.3,25.4,99.60629921259844,0.0,0.38,30,0.8374622148793829,0.9960629921259845
30.0,0.4,0.73,0.0,25.3,25.4,99.60629921259844,0.0,0.4,30,0.8815391735572452,0.9960629921259845
30.0,0.45,0.73,0.0,25.3,25.4,99.60629921259844,0.0,0.45,30,0.9917315702519007,0.9960629921259845
30.0,0.5,0.73,0.0,25.4,25.4,100.0,0.0,0.5,30,1.1019239669465564,1.0
30.0,0.55,0.73,0.0,25.4,25.4,100.0,0.0,0.55,30,1.212116363641212,1.0
30.0,0.6,0.73,0.0,25.4,25.4,100.0,0.0,0.6,30,1.3223087603358676,1.0
30.0,0.65,0.73,0.0,25.4,25.4,100.0,0.0,0.65,30,1.4325011570305233,1.0
30.0,0.7,0.73,0.0,25.4,25.4,100.0,0.0,0.7,30,1.5426935537251787,1.0
30.0,0.75,0.73,0.0,25.4,25.4,100.0,0.0,0.75,30,1.6528859504198343,1.0
30.0,0.8,0.73,0.0,25.4,25.4,100.0,0.0,0.8,30,1.7630783471144904,1.0
30.0,0.85,0.73,0.0,25.4,25.4,100.0,0.0,0.85,30,1.8732707438091458,1.0
30.0,0.9,0.73,0.0,25.4,25.4,100.0,0.0,0.9,30,1.9834631405038015,1.0
30.0,0.95,0.73,0.0,25.4,25.4,100.0,0.0,0.95,30,2.0936555371984573,1.0
30.0,1.0,0.73,0.0,25.4,25.4,100.0,0.0,1.0,30,2.2038479338931127,1.0
60.0,0.0,0.61,0.0,0.0,24.9,0.0,0.0,0.0,60,0.0,0.0
,,,,,,,,,60,0.0,0.0
60.0,0.005,0.61,0.0,6.99,24.9,28.072289156626507,0.0,0.005,60,0.011019239669465565,0.28072289156626506
60.0,0.01,0.61,0.0,11.2,24.9,44.97991967871486,0.0,0.01,60,0.02203847933893113,0.4497991967871486
60.0,0.015,0.61,0.0,14.1,24.9,56.62650602409639,0.0,0.015,60,0.03305771900839669,0.5662650602409639
60.0,0.02,0.61,0.0,16.2,24.9,65.06024096385542,0.0,0.02,60,0.04407695867786226,0.6506024096385542
60.0,0.025,0.61,0.0,17.9,24.9,71.8875502008032,0.0,0.025,60,0.055096198347327825,0.7188755020080321
60.0,0.03,0.61,0.0,19.1,24.9,76.70682730923696,0.0,0.03,60,0.06611543801679338,0.7670682730923696
60.0,0.035,0.61,0.0,20.1,24.9,80.72289156626508,0.0,0.035,60,0.07713467768625895,0.8072289156626508
60.0,0.04,0.61,0.0,20.9,24.9,83.93574297188755,0.0,0.04,60,0.08815391735572452,0.8393574297188755
60.0,0.045,0.61,0.0,21.6,24.9,86.74698795180724,0.0,0.045,60,0.09917315702519007,0.8674698795180724
60.0,0.05,0.61,0.0,22.1,24.9,88.7550200803213,0.0,0.05,60,0.11019239669465565,0.887550200803213
60.0,0.055,0.61,0.0,22.5,24.9,90.36144578313254,0.0,0.055,60,0.1212116363641212,0.9036144578313254
60.0,0.06,0.61,0.0,22.9,24.9,91.96787148594376,0.0,0.06,60,0.13223087603358677,0.9196787148594376
60.0,0.08,0.61,0.0,23.8,24.9,95.58232931726909,0.0,0.08,60,0.17630783471144904,0.9558232931726909
60.0,0.1,0.61,0.0,24.3,24.9,97.59036144578312,0.0,0.1,60,0.2203847933893113,0.9759036144578311
60.0,0.12,0.61,0.0,24.6,24.9,98.79518072289156,0.0,0.12,60,0.26446175206717354,0.9879518072289156
60.0,0.14,0.61,0.0,24.7,24.9,99.19678714859438,0.0,0.14,60,0.3085387107450358,0.9919678714859438
60.0,0.16,0.61,0.0,24.8,24.9,99.5983935742972,0.0,0.16,60,0.35261566942289807,0.9959839357429721
60.0,0.18,0.61,0.0,24.9,24.9,100.0,0.0,0.18,60,0.3966926281007603,1.0
60.0,0.2,0.61,0.0,24.9,24.9,100.0,0.0,0.2,60,0.4407695867786226,1.0
60.0,0.22,0.61,0.0,24.9,24.9,100.0,0.0,0.22,60,0.4848465454564848,1.0
60.0,0.24,0.61,0.0,24.9,24.9,100.0,0.0,0.24,60,0.5289235041343471,1.0
60.0,0.26,0.61,0.0,24.9,24.9,100.0,0.0,0.26,60,0.5730004628122094,1.0
60.0,0.28,0.61,0.0,24.9,24.9,100.0,0.0,0.28,60,0.6170774214900716,1.0
60.0,0.3,0.61,0.0,24.9,24.9,100.0,0.0,0.3,60,0.6611543801679338,1.0
60.0,0.32,0.61,0.0,24.9,24.9,100.0,0.0,0.32,60,0.7052313388457961,1.0
60.0,0.34,0.61,0.0,24.9,24.9,100.0,0.0,0.34,60,0.7493082975236584,1.0
60.0,0.36,0.61,0.0,24.9,24.9,100.0,0.0,0.36,60,0.7933852562015206,1.0
60.0,0.38,0.61,0.0,24.9,24.9,100.0,0.0,0.38,60,0.8374622148793829,1.0
60.0,0.4,0.61,0.0,24.9,24.9,100.0,0.0,0.4,60,0.8815391735572452,1.0
60.0,0.45,0.61,0.0,24.9,24.9,100.0,0.0,0.45,60,0.9917315702519007,1.0
60.0,0.5,0.61,0.0,24.9,24.9,100.0,0.0,0.5,60,1.1019239669465564,1.0
60.0,0.55,0.61,0.0,24.9,24.9,100.0,0.0,0.55,60,1.212116363641212,1.0
60.0,0.6,0.61,0.0,24.9,24.9,100.0,0.0,0.6,60,1.3223087603358676,1.0
