Tc_min,CutoffQ_cfs,Max_Inflow_cfs,Max_Depth_ft,Treated_mgal,Total_mgal,Capture_Efficiency_%,Flow_Balance_Error_%,flowrate_cfs,tc_minutes,intensity_inhr,capture_fraction
1.0,0.38,0.71,0.0,28.3,28.4,99.64788732394368,0.0,0.38,1,0.7462534588034104,0.9964788732394367
1.0,0.4,0.71,0.0,28.4,28.4,100.0,0.0,0.4,1,0.7855299566351689,1.0
1.0,0.45,0.71,0.0,28.4,28.4,100.0,0.0,0.45,1,0.883721201214565,1.0
1.0,0.5,0.71,0.0,28.4,28.4,100.0,0.0,0.5,1,0.9819124457939611,1.0
1.0,0.55,0.71,0.0,28.4,28.4,100.0,0.0,0.55,1,1.0801036903733574,1.0
1.0,0.6,0.71,0.0,28.4,28.4,100.0,0.0,0.6,1,1.1782949349527534,1.0
1.0,0.65,0.71,0.0,28.4,28.4,100.0,0.0,0.65,1,1.2764861795321494,1.0
1.0,0.7,0.71,0.0,28.4,28.4,100.0,0.0,0.7,1,1.3746774241115454,1.0
1.0,0.75,0.71,0.0,28.4,28.4,100.0,0.0,0.75,1,1.4728686686909416,1.0
1.0,0.8,0.71,0.0,28.4,28.4,100.0,0.0,0.8,1,1.5710599132703378,1.0
1.0,0.85,0.71,0.0,28.4,28.4,100.0,0.0,0.85,1,1.6692511578497338,1.0
1.0,0.9,0.71,0.0,28.4,28.4,100.0,0.0,0.9,1,1.76744240242913,1.0
1.0,0.95,0.71,0.0,28.4,28.4,100.0,0.0,0.95,1,1.865633647008526,1.0
1.0,1.0,0.71,0.0,28.4,28.4,100.0,0.0,1.0,1,1.9638248915879222,1.0
5.0,0.0,0.71,0.0,0.0,28.3,0.0,0.0,0.0,5,0.0,0.0
,,,,,,,,,5,0.0,0.0
5.0,0.005,0.71,0.0,5.02,28.3,17.73851590106007,0.0,0.005,5,0.009819124457939612,0.1773851590106007
5.0,0.01,0.71,0.0,8.36,28.3,29.540636042402824,0.0,0.01,5,0.019638248915879224,0.29540636042402824
5.0,0.015,0.71,0.0,11.0,28.3,38.869257950530034,0.0,0.015,5,0.029457373373818832,0.38869257950530034
5.0,0.02,0.71,0.0,13.1,28.3,46.28975265017667,0.0,0.02,5,0.03927649783175845,0.46289752650176674
5.0,0.025,0.71,0.0,14.9,28.3,52.65017667844523,0.0,0.025,5,0.049095622289698056,0.5265017667844523
5.0,0.03,0.71,0.0,16.5,28.3,58.303886925795055,0.0,0.03,5,0.058914746747637664,0.5830388692579506
5.0,0.035,0.71,0.0,17.8,28.3,62.89752650176679,0.0,0.035,5,0.06873387120557728,0.6289752650176679
5.0,0.04,0.71,0.0,18.9,28.3,66.78445229681978,0.0,0.04,5,0.0785529956635169,0.6678445229681977
5.0,0.045,0.71,0.0,19.9,28.3,70.31802120141342,0.0,0.045,5,0.0883721201214565,0.7031802120141342
5.0,0.05,0.71,0.0,20.8,28.3,73.4982332155477,0.0,0.05,5,0.09819124457939611,0.734982332155477
5.0,0.055,0.71,0.0,21.5,28.3,75.97173144876325,0.0,0.055,5,0.10801036903733573,0.7597173144876325
5.0,0.06,0.71,0.0,22.2,28.3,78.44522968197879,0.0,0.06,5,0.11782949349527533,0.7844522968197879
5.0,0.08,0.71,0.0,24.2,28.3,85.51236749116607,0.0,0.08,5,0.1571059913270338,0.8551236749116607
5.0,0.1,0.71,0.0,25.4,28.3,89.75265017667844,0.0,0.1,5,0.19638248915879222,0.8975265017667844
5.0,0.12,0.71,0.0,26.2,28.3,92.57950530035336,0.0,0.12,5,0.23565898699055066,0.9257950530035336
5.0,0.14,0.71,0.0,26.8,28.3,94.69964664310952,0.0,0.14,5,0.2749354848223091,0.9469964664310951
5.0,0.16,0.71,0.0,27.2,28.3,96.113074204947,0.0,0.16,5,0.3142119826540676,0.96113074204947
5.0,0.18,0.71,0.0,27.4,28.3,96.81978798586572,0.0,0.18,5,0.353488480485826,0.9681978798586571
5.0,0.2,0.71,0.0,27.6,28.3,97.52650176678446,0.0,0.2,5,0.39276497831758445,0.9752650176678447
5.0,0.22,0.71,0.0,27.7,28.3,97.87985865724382,0.0,0.22,5,0.4320414761493429,0.9787985865724381
5.0,0.24,0.71,0.0,27.8,28.3,98.23321554770318,0.0,0.24,5,0.4713179739811013,0.9823321554770318
5.0,0.26,0.71,0.0,27.9,28.3,98.58657243816252,0.0,0.26,5,0.5105944718128598,0.9858657243816252
5.0,0.28,0.71,0.0,28.0,28.3,98.9399293286219,0.0,0.28,5,0.5498709696446182,0.989399293286219
5.0,0.3,0.71,0.0,28.0,28.3,98.9399293286219,0.0,0.3,5,0.5891474674763767,0.989399293286219
5.0,0.32,0.71,0.0,28.1,28.3,99.29328621908128,0.0,0.32,5,0.6284239653081352,0.9929328621908128
5.0,0.34,0.71,0.0,28.1,28.3,99.29328621908128,0.0,0.34,5,0.6677004631398936,0.9929328621908128
5.0,0.36,0.71,0.0,28.1,28.3,99.29328621908128,0.0,0.36,5,0.706976960971652,0.9929328621908128
5.0,0.38,0.71,0.0,28.2,28.3,99.64664310954063,0.0,0.38,5,0.7462534588034104,0.9964664310954063
5.0,0.4,0.71,0.0,28.2,28.3,99.64664310954063,0.0,0.4,5,0.7855299566351689,0.9964664310954063
5.0,0.45,0.71,0.0,28.2,28.3,99.64664310954063,0.0,0.45,5,0.883721201214565,0.9964664310954063
5.0,0.5,0.71,0.0,28.2,28.3,99.64664310954063,0.0,0.5,5,0.9819124457939611,0.9964664310954063
5.0,0.55,0.71,0.0,28.3,28.3,100.0,0.0,0.55,5,1.0801036903733574,1.0
5.0,0.6,0.71,0.0,28.3,28.3,100.0,0.0,0.6,5,1.1782949349527534,1.0
5.0,0.65,0.71,0.0,28.3,28.3,100.0,0.0,0.65,5,1.2764861795321494,1.0
5.0,0.7,0.71,0.0,28.3,28.3,100.0,0.0,0.7,5,1.3746774241115454,1.0
5.0,0.75,0.71,0.0,28.3,28.3,100.0,0.0,0.75,5,1.4728686686909416,1.0
5.0,0.8,0.71,0.0,28.3,28.3,100.0,0.0,0.8,5,1.5710599132703378,1.0
5.0,0.85,0.71,0.0,28.3,28.3,100.0,0.0,0.85,5,1.6692511578497338,1.0
5.0,0.9,0.71,0.0,28.3,28.3,100.0,0.0,0.9,5,1.76744240242913,1.0
5.0,0.95,0.71,0.0,28.3,28.3,100.0,0.0,0.95,5,1.865633647008526,1.0
5.0,1.0,0.71,0.0,28.3,28.3,100.0,0.0,1.0,5,1.9638248915879222,1.0
10.0,0.0,0.71,0.0,0.0,28.1,0.0,0.0,0.0,10,0.0,0.0
,,,,,,,,,10,0.0,0.0
10.0,0.005,0.71,0.0,5.27,28.1,18.75444839857651,0.0,0.005,10,0.009819124457939612,0.1875444839857651
10.0,0.01,0.71,0.0,8.72,28.1,31.032028469750887,0.0,0.01,10,0.019638248915879224,0.3103202846975089
10.0,0.015,0.71,0.0,11.4,28.1,40.56939501779359,0.0,0.015,10,0.029457373373818832,0.4056939501779359
10.0,0.02,0.71,0.0,13.5,28.1,48.04270462633451,0.0,0.02,10,0.03927649783175845,0.4804270462633451
10.0,0.025,0.71,0.0,15.3,28.1,54.44839857651246,0.0,0.025,10,0.049095622289698056,0.5444839857651246
10.0,0.03,0.71,0.0,16.8,28.1,59.7864768683274,0.0,0.03,10,0.058914746747637664,0.597864768683274
10.0,0.035,0.71,0.0,18.1,28.1,64.41281138790036,0.0,0.035,10,0.06873387120557728,0.6441281138790036
10.0,0.04,0.71,0.0,19.2,28.1,68.32740213523131,0.0,0.04,10,0.0785529956635169,0.6832740213523131
10.0,0.045,0.71,0.0,20.2,28.1,71.88612099644128,0.0,0.045,10,0.0883721201214565,0.7188612099644128
10.0,0.05,0.71,0.0,21.0,28.1,74.73309608540924,0.0,0.05,10,0.09819124457939611,0.7473309608540925
10.0,0.055,0.71,0.0,21.8,28.1,77.58007117437722,0.0,0.055,10,0.10801036903733573,0.7758007117437722
10.0,0.06,0.71,0.0,22.4,28.1,79.71530249110319,0.0,0.06,10,0.11782949349527533,0.7971530249110319
10.0,0.08,0.71,0.0,24.3,28.1,86.47686832740213,0.0,0.08,10,0.1571059913270338,0.8647686832740213
10.0,0.1,0.71,0.0,25.5,28.1,90.74733096085409,0.0,0.1,10,0.19638248915879222,0.9074733096085409
10.0,0.12,0.71,0.0,26.2,28.1,93.23843416370106,0.0,0.12,10,0.23565898699055066,0.9323843416370106
10.0,0.14,0.71,0.0,26.8,28.1,95.37366548042704,0.0,0.14,10,0.2749354848223091,0.9537366548042704
10.0,0.16,0.71,0.0,27.1,28.1,96.44128113879005,0.0,0.16,10,0.3142119826540676,0.9644128113879005
10.0,0.18,0.71,0.0,27.3,28.1,97.15302491103202,0.0,0.18,10,0.353488480485826,0.9715302491103202
10.0,0.2,0.71,0.0,27.5,28.1,97.86476868327402,0.0,0.2,10,0.39276497831758445,0.9786476868327402
10.0,0.22,0.71,0.0,27.6,28.1,98.22064056939502,0.0,0.22,10,0.4320414761493429,0.9822064056939501
10.0,0.24,0.71,0.0,27.7,28.1,98.576512455516,0.0,0.24,10,0.4713179739811013,0.98576512455516
10.0,0.26,0.71,0.0,27.8,28.1,98.932384341637,0.0,0.26,10,0.5105944718128598,0.98932384341637
10.0,0.28,0.71,0.0,27.9,28.1,99.288256227758,0.0,0.28,10,0.5498709696446182,0.99288256227758
10.0,0.3,0.71,0.0,27.9,28.1,99.288256227758,0.0,0.3,10,0.5891474674763767,0.99288256227758
10.0,0.32,0.71,0.0,28.0,28.1,99.644128113879,0.0,0.32,10,0.6284239653081352,0.99644128113879
10.0,0.34,0.71,0.0,28.0,28.1,99.644128113879,0.0,0.34,10,0.6677004631398936,0.99644128113879
10.0,0.36,0.71,0.0,28.0,28.1,99.644128113879,0.0,0.36,10,0.706976960971652,0.99644128113879
10.0,0.38,0.71,0.0,28.0,28.1,99.644128113879,0.0,0.38,10,0.7462534588034104,0.99644128113879
10.0,0.4,0.71,0.0,28.1,28.1,100.0,0.0,0.4,10,0.7855299566351689,1.0
10.0,0.45,0.71,0.0,28.1,28.1,100.0,0.0,0.45,10,0.883721201214565,1.0
10.0,0.5,0.71,0.0,28.1,28.1,100.0,0.0,0.5,10,0.9819124457939611,1.0
10.0,0.55,0.71,0.0,28.1,28.1,100.0,0.0,0.55,10,1.0801036903733574,1.0
10.0,0.6,0.71,0.0,28.1,28.1,100.0,0.0,0.6,10,1.1782949349527534,1.0
10.0,0.65,0.71,0.0,28.1,28.1,100.0,0.0,0.65,10,1.2764861795321494,1.0
10.0,0.7,0.71,0.0,28.1,28.1,100.0,0.0,0.7,10,1.3746774241115454,1.0
10.0,0.75,0.71,0.0,28.1,28.1,100.0,0.0,0.75,10,1.4728686686909416,1.0
10.0,0.8,0.71,0.0,28.1,28.1,100.0,0.0,0.8,10,1.5710599132703378,1.0
10.0,0.85,0.71,0.0,28.1,28.1,100.0,0.0,0.85,10,1.6692511578497338,1.0
10.0,0.9,0.71,0.0,28.1,28.1,100.0,0.0,0.9,10,1.76744240242913,1.0
10.0,0.95,0.71,0.0,28.1,28.1,100.0,0.0,0.95,10,1.865633647008526,1.0
10.0,1.0,0.71,0.0,28.1,28.1,100.0,0.0,1.0,10,1.9638248915879222,1.0
20.0,0.0,0.69,0.0,0.0,27.9,0.0,0.0,0.0,20,0.0,0.0
,,,,,,,,,20,0.0,0.0
20.0,0.005,0.69,0.0,5.65,27.9,20.250896057347678,0.0,0.005,20,0.009819124457939612,0.20250896057347678
20.0,0.01,0.69,0.0,9.27,27.9,33.225806451612904,0.0,0.01,20,0.019638248915879224,0.33225806451612905
20.0,0.015,0.69,0.0,12.0,27.9,43.01075268817204,0.0,0.015,20,0.029457373373818832,0.4301075268817204
20.0,0.02,0.69,0.0,14.2,27.9,50.89605734767025,0.0,0.02,20,0.03927649783175845,0.5089605734767025
20.0,0.025,0.69,0.0,16.0,27.9,57.34767025089607,0.0,0.025,20,0.049095622289698056,0.5734767025089608
20.0,0.03,0.69,0.0,17.4,27.9,62.36559139784946,0.0,0.03,20,0.058914746747637664,0.6236559139784945
20.0,0.035,0.69,0.0,18.7,27.9,67.02508960573476,0.0,0.035,20,0.06873387120557728,0.6702508960573477
20.0,0.04,0.69,0.0,19.7,27.9,70.60931899641577,0.0,0.04,20,0.0785529956635169,0.7060931899641577
20.0,0.045,0.69,0.0,20.7,27.9,74.19354838709677,0.0,0.045,20,0.0883721201214565,0.7419354838709676
20.0,0.05,0.69,0.0,21.5,27.9,77.06093189964159,0.0,0.05,20,0.09819124457939611,0.7706093189964158
20.0,0.055,0.69,0.0,22.1,27.9,79.21146953405018,0.0,0.055,20,0.10801036903733573,0.7921146953405018
20.0,0.06,0.69,0.0,22.8,27.9,81.72043010752688,0.0,0.06,20,0.11782949349527533,0.8172043010752688
20.0,0.08,0.69,0.0,24.5,27.9,87.8136200716846,0.0,0.08,20,0.1571059913270338,0.878136200716846
20.0,0.1,0.69,0.0,25.6,27.9,91.7562724014337,0.0,0.1,20,0.19638248915879222,0.917562724014337
20.0,0.12,0.69,0.0,26.3,27.9,94.2652329749104,0.0,0.12,20,0.23565898699055066,0.9426523297491041
20.0,0.14,0.69,0.0,26.7,27.9,95.6989247311828,0.0,0.14,20,0.2749354848223091,0.956989247311828
20.0,0.16,0.69,0.0,27.0,27.9,96.7741935483871,0.0,0.16,20,0.3142119826540676,0.967741935483871
20.0,0.18,0.69,0.0,27.2,27.9,97.4910394265233,0.0,0.18,20,0.353488480485826,0.974910394265233
20.0,0.2,0.69,0.0,27.4,27.9,98.2078853046595,0.0,0.2,20,0.39276497831758445,0.982078853046595
20.0,0.22,0.69,0.0,27.5,27.9,98.5663082437276,0.0,0.22,20,0.4320414761493429,0.9856630824372761
20.0,0.24,0.69,0.0,27.6,27.9,98.92473118279572,0.0,0.24,20,0.4713179739811013,0.9892473118279572
20.0,0.26,0.69,0.0,27.6,27.9,98.92473118279572,0.0,0.26,20,0.5105944718128598,0.9892473118279572
20.0,0.28,0.69,0.0,27.7,27.9,99.2831541218638,0.0,0.28,20,0.5498709696446182,0.992831541218638
20.0,0.3,0.69,0.0,27.8,27.9,99.64157706093192,0.0,0.3,20,0.5891474674763767,0.9964157706093192
20.0,0.32,0.69,0.0,27.8,27.9,99.64157706093192,0.0,0.32,20,0.6284239653081352,0.9964157706093192
20.0,0.34,0.69,0.0,27.8,27.9,99.64157706093192,0.0,0.34,20,0.6677004631398936,0.9964157706093192
20.0,0.36,0.69,0.0,27.8,27.9,99.64157706093192,0.0,0.36,20,0.706976960971652,0.9964157706093192
20.0,0.38,0.69,0.0,27.9,27.9,100.0,0.0,0.38,20,0.7462534588034104,1.0
20.0,0.4,0.69,0.0,27.9,27.9,100.0,0.0,0.4,20,0.7855299566351689,1.0
20.0,0.45,0.69,0.0,27.9,27.9,100.0,0.0,0.45,20,0.883721201214565,1.0
20.0,0.5,0.69,0.0,27.9,27.9,100.0,0.0,0.5,20,0.9819124457939611,1.0
20.0,0.55,0.69,0.0,27.9,27.9,100.0,0.0,0.55,20,1.0801036903733574,1.0
20.0,0.6,0.69,0.0,27.9,27.9,100.0,0.0,0.6,20,1.1782949349527534,1.0
20.0,0.65,0.69,0.0,27.9,27.9,100.0,0.0,0.65,20,1.2764861795321494,1.0
20.0,0.7,0.69,0.0,27.9,27.9,100.0,0.0,0.7,20,1.3746774241115454,1.0
20.0,0.75,0.69,0.0,27.9,27.9,100.0,0.0,0.75,20,1.4728686686909416,1.0
20.0,0.8,0.69,0.0,27.9,27.9,100.0,0.0,0.8,20,1.5710599132703378,1.0
20.0,0.85,0.69,0.0,27.9,27.9,100.0,0.0,0.85,20,1.6692511578497338,1.0
20.0,0.9,0.69,0.0,27.9,27.9,100.0,0.0,0.9,20,1.76744240242913,1.0
20.0,0.95,0.69,0.0,27.9,27.9,100.0,0.0,0.95,20,1.865633647008526,1.0
20.0,1.0,0.69,0.0,27.9,27.9,100.0,0.0,1.0,20,1.9638248915879222,1.0
30.0,0.0,0.65,0.0,0.0,27.8,0.0,0.0,0.0,30,0.0,0.0
,,,,,,,,,30,0.0,0.0
30.0,0.005,0.65,0.0,5.95,27.8,21.402877697841728,0.0,0.005,30,0.009819124457939612,0.21402877697841727
30.0,0.01,0.65,0.0,9.7,27.8,34.89208633093524,0.0,0.01,30,0.019638248915879224,0.3489208633093524
30.0,0.015,0.65,0.0,12.5,27.8,44.96402877697842,0.0,0.015,30,0.029457373373818832,0.44964028776978415
30.0,0.02,0.65,0.0,14.7,27.8,52.877697841726615,0.0,0.02,30,0.03927649783175845,0.5287769784172661
30.0,0.025,0.65,0.0,16.4,27.8,58.99280575539567,0.0,0.025,30,0.049095622289698056,0.5899280575539567
30.0,0.03,0.65,0.0,17.9,27.8,64.38848920863308,0.0,0.03,30,0.058914746747637664,0.6438848920863307
30.0,0.035,0.65,0.0,19.1,27.8,68.70503597122303,0.0,0.035,30,0.06873387120557728,0.6870503597122303
30.0,0.04,0.65,0.0,20.1,27.8,72.3021582733813,0.0,0.04,30,0.0785529956635169,0.7230215827338129
30.0,0.045,0.65,0.0,21.0,27.8,75.53956834532374,0.0,0.045,30,0.0883721201214565,0.7553956834532375
30.0,0.05,0.65,0.0,21.8,27.8,78.41726618705036,0.0,0.05,30,0.09819124457939611,0.7841726618705036
30.0,0.055,0.65,0.0,22.4,27.8,80.5755395683453,0.0,0.055,30,0.10801036903733573,0.8057553956834531
30.0,0.06,0.65,0.0,23.0,27.8,82.73381294964028,0.0,0.06,30,0.11782949349527533,0.8273381294964028
30.0,0.08,0.65,0.0,24.7,27.8,88.84892086330935,0.0,0.08,30,0.1571059913270338,0.8884892086330934
30.0,0.1,0.65,0.0,25.7,27.8,92.4460431654676,0.0,0.1,30,0.19638248915879222,0.924460431654676
30.0,0.12,0.65,0.0,26.3,27.8,94.6043165467626,0.0,0.12,30,0.23565898699055066,0.946043165467626
30.0,0.14,0.65,0.0,26.7,27.8,96.0431654676259,0.0,0.14,30,0.2749354848223091,0.960431654676259
30.0,0.16,0.65,0.0,27.0,27.8,97.12230215827336,0.0,0.16,30,0.3142119826540676,0.9712230215827335
30.0,0.18,0.65,0.0,27.1,27.8,97.48201438848922,0.0,0.18,30,0.353488480485826,0.9748201438848922
30.0,0.2,0.65,0.0,27.3,27.8,98.20143884892086,0.0,0.2,30,0.39276497831758445,0.9820143884892086
30.0,0.22,0.65,0.0,27.4,27.8,98.56115107913668,0.0,0.22,30,0.4320414761493429,0.9856115107913668
30.0,0.24,0.65,0.0,27.5,27.8,98.92086330935253,0.0,0.24,30,0.4713179739811013,0.9892086330935252
30.0,0.26,0.65,0.0,27.5,27.8,98.92086330935253,0.0,0.26,30,0.5105944718128598,0.9892086330935252
30.0,0.28,0.65,0.0,27.6,27.8,99.28057553956836,0.0,0.28,30,0.5498709696446182,0.9928057553956836
30.0,0.3,0.65,0.0,27.6,27.8,99.28057553956836,0.0,0.3,30,0.5891474674763767,0.9928057553956836
30.0,0.32,0.65,0.0,27.6,27.8,99.28057553956836,0.0,0.32,30,0.6284239653081352,0.9928057553956836
30.0,0.34,0.65,0.0,27.7,27.8,99.64028776978417,0.0,0.34,30,0.6677004631398936,0.9964028776978416
30.0,0.36,0.65,0.0,27.7,27.8,99.64028776978417,0.0,0.36,30,0.706976960971652,0.9964028776978416
30.0,0.38,0.65,0.0,27.7,27.8,99.64028776978417,0.0,0.38,30,0.7462534588034104,0.9964028776978416
30.0,0.4,0.65,0.0,27.7,27.8,99.64028776978417,0.0,0.4,30,0.7855299566351689,0.9964028776978416
30.0,0.45,0.65,0.0,27.7,27.8,99.64028776978417,0.0,0.45,30,0.883721201214565,0.9964028776978416
30.0,0.5,0.65,0.0,27.8,27.8,100.0,0.0,0.5,30,0.9819124457939611,1.0
30.0,0.55,0.65,0.0,27.8,27.8,100.0,0.0,0.55,30,1.0801036903733574,1.0
30.0,0.6,0.65,0.0,27.8,27.8,100.0,0.0,0.6,30,1.1782949349527534,1.0
30.0,0.65,0.65,0.0,27.8,27.8,100.0,0.0,0.65,30,1.2764861795321494,1.0
30.0,0.7,0.65,0.0,27.8,27.8,100.0,0.0,0.7,30,1.3746774241115454,1.0
30.0,0.75,0.65,0.0,27.8,27.8,100.0,0.0,0.75,30,1.4728686686909416,1.0
30.0,0.8,0.65,0.0,27.8,27.8,100.0,0.0,0.8,30,1.5710599132703378,1.0
30.0,0.85,0.65,0.0,27.8,27.8,100.0,0.0,0.85,30,1.6692511578497338,1.0
30.0,0.9,0.65,0.0,27.8,27.8,100.0,0.0,0.9,30,1.76744240242913,1.0
30.0,0.95,0.65,0.0,27.8,27.8,100.0,0.0,0.95,30,1.865633647008526,1.0
30.0,1.0,0.65,0.0,27.8,27.8,100.0,0.0,1.0,30,1.9638248915879222,1.0
60.0,0.0,0.58,0.0,0.0,27.4,0.0,0.0,0.0,60,0.0,0.0
,,,,,,,,,60,0.0,0.0
60.0,0.005,0.58,0.0,6.6,27.4,24.087591240875916,0.0,0.005,60,0.009819124457939612,0.24087591240875916
60.0,0.01,0.58,0.0,10.6,27.4,38.68613138686132,0.0,0.01,60,0.019638248915879224,0.3868613138686132
60.0,0.015,0.58,0.0,13.5,27.4,49.27007299270073,0.0,0.015,60,0.029457373373818832,0.4927007299270073
60.0,0.02,0.58,0.0,15.7,27.4,57.29927007299271,0.0,0.02,60,0.03927649783175845,0.5729927007299271
60.0,0.025,0.58,0.0,17.5,27.4,63.868613138686136,0.0,0.025,60,0.049095622289698056,0.6386861313868614
60.0,0.03,0.58,0.0,18.8,27.4,68.61313868613139,0.0,0.03,60,0.058914746747637664,0.6861313868613139
60.0,0.035,0.58,0.0,20.0,27.4,72.99270072992701,0.0,0.035,60,0.06873387120557728,0.7299270072992701
60.0,0.04,0.58,0.0,20.9,27.4,76.27737226277372,0.0,0.04,60,0.0785529956635169,0.7627737226277372
60.0,0.045,0.58,0.0,21.7,27.4,79.1970802919708,0.0,0.045,60,0.0883721201214565,0.7919708029197081
60.0,0.05,0.58,0.0,22.4,27.4,81.75182481751825,0.0,0.05,60,0.09819124457939611,0.8175182481751826
60.0,0.055,0.58,0.0,23.0,27.4,83.94160583941607,0.0,0.055,60,0.10801036903733573,0.8394160583941607
60.0,0.06,0.58,0.0,23.5,27.4,85.76642335766424,0.0,0.06,60,0.11782949349527533,0.8576642335766423
60.0,0.08,0.58,0.0,24.9,27.4,90.87591240875912,0.0,0.08,60,0.1571059913270338,0.9087591240875912
60.0,0.1,0.58,0.0,25.7,27.4,93.7956204379562,0.0,0.1,60,0.19638248915879222,0.9379562043795621
60.0,0.12,0.58,0.0,26.2,27.4,95.62043795620438,0.0,0.12,60,0.23565898699055066,0.9562043795620438
60.0,0.14,0.58,0.0,26.6,27.4,97.08029197080292,0.0,0.14,60,0.2749354848223091,0.9708029197080292
60.0,0.16,0.58,0.0,26.8,27.4,97.8102189781022,0.0,0.16,60,0.3142119826540676,0.978102189781022
60.0,0.18,0.58,0.0,26.9,27.4,98.17518248175182,0.0,0.18,60,0.353488480485826,0.9817518248175182
60.0,0.2,0.58,0.0,27.1,27.4,98.9051094890511,0.0,0.2,60,0.39276497831758445,0.989051094890511
60.0,0.22,0.58,0.0,27.1,27.4,98.9051094890511,0.0,0.22,60,0.4320414761493429,0.989051094890511
60.0,0.24,0.58,0.0,27.2,27.4,99.27007299270072,0.0,0.24,60,0.4713179739811013,0.9927007299270072
60.0,0.26,0.58,0.0,27.2,27.4,99.27007299270072,0.0,0.26,60,0.5105944718128598,0.9927007299270072
60.0,0.28,0.58,0.0,27.3,27.4,99.63503649635037,0.0,0.28,60,0.5498709696446182,0.9963503649635037
60.0,0.3,0.58,0.0,27.3,27.4,99.63503649635037,0.0,0.3,60,0.5891474674763767,0.9963503649635037
60.0,0.32,0.58,0.0,27.3,27.4,99.63503649635037,0.0,0.32,60,0.6284239653081352,0.9963503649635037
60.0,0.34,0.58,0.0,27.4,27.4,100.0,0.0,0.34,60,0.6677004631398936,1.0
60.0,0.36,0.58,0.0,27.4,27.4,100.0,0.0,0.36,60,0.706976960971652,1.0
60.0,0.38,0.58,0.0,27.4,27.4,100.0,0.0,0.38,60,0.7462534588034104,1.0
