Tc_min,CutoffQ_cfs,Max_Inflow_cfs,Max_Depth_ft,Treated_mgal,Total_mgal,Capture_Efficiency_%,Flow_Balance_Error_%,flowrate_cfs,tc_minutes,intensity_inhr,capture_fraction
5.0,0.015,1.04,0.0,11.9,29.9,39.79933110367893,0.0,0.015,5,0.030052471825815174,0.3979933110367893
5.0,0.02,1.04,0.0,14.2,29.9,47.491638795986624,0.0,0.02,5,0.040069962434420237,0.47491638795986624
5.0,0.025,1.04,0.0,16.2,29.9,54.18060200668896,0.0,0.025,5,0.050087453043025296,0.5418060200668896
5.0,0.03,1.04,0.0,17.8,29.9,59.53177257525084,0.0,0.03,5,0.06010494365163035,0.5953177257525084
5.0,0.035,1.04,0.0,19.2,29.9,64.21404682274247,0.0,0.035,5,0.07012243426023541,0.6421404682274248
5.0,0.04,1.04,0.0,20.4,29.9,68.22742474916387,0.0,0.04,5,0.08013992486884047,0.6822742474916388
5.0,0.045,1.04,0.0,21.4,29.9,71.57190635451505,0.0,0.045,5,0.09015741547744552,0.7157190635451505
5.0,0.05,1.04,0.0,22.3,29.9,74.58193979933111,0.0,0.05,5,0.10017490608605059,0.7458193979933111
5.0,0.055,1.04,0.0,23.1,29.9,77.25752508361204,0.0,0.055,5,0.11019239669465565,0.7725752508361203
5.0,0.06,1.04,0.0,23.8,29.9,79.59866220735786,0.0,0.06,5,0.1202098873032607,0.7959866220735786
5.0,0.08,1.04,0.0,25.8,29.9,86.28762541806022,0.0,0.08,5,0.16027984973768095,0.8628762541806022
5.0,0.1,1.04,0.0,27.1,29.9,90.63545150501672,0.0,0.1,5,0.20034981217210118,0.9063545150501672
5.0,0.12,1.04,0.0,27.9,29.9,93.31103678929766,0.0,0.12,5,0.2404197746065214,0.9331103678929766
5.0,0.14,1.04,0.0,28.4,29.9,94.98327759197323,0.0,0.14,5,0.28048973704094166,0.9498327759197324
5.0,0.16,1.04,0.0,28.8,29.9,96.32107023411372,0.0,0.16,5,0.3205596994753619,0.9632107023411371
5.0,0.18,1.04,0.0,29.0,29.9,96.98996655518395,0.0,0.18,5,0.3606296619097821,0.9698996655518396
5.0,0.2,1.04,0.0,29.2,29.9,97.65886287625418,0.0,0.2,5,0.40069962434420237,0.9765886287625417
5.0,0.22,1.04,0.0,29.3,29.9,97.99331103678932,0.0,0.22,5,0.4407695867786226,0.9799331103678932
5.0,0.24,1.04,0.0,29.5,29.9,98.66220735785951,0.0,0.24,5,0.4808395492130428,0.9866220735785951
5.0,0.26,1.04,0.0,29.5,29.9,98.66220735785951,0.0,0.26,5,0.520909511647463,0.9866220735785951
5.0,0.28,1.04,0.0,29.6,29.9,98.99665551839466,0.0,0.28,5,0.5609794740818833,0.9899665551839466
5.0,0.3,1.04,0.0,29.6,29.9,98.99665551839466,0.0,0.3,5,0.6010494365163035,0.9899665551839466
5.0,0.32,1.04,0.0,29.7,29.9,99.33110367892976,0.0,0.32,5,0.6411193989507238,0.9933110367892977
5.0,0.34,1.04,0.0,29.7,29.9,99.33110367892976,0.0,0.34,5,0.6811893613851441,0.9933110367892977
5.0,0.36,1.04,0.0,29.8,29.9,99.6655518394649,0.0,0.36,5,0.7212593238195641,0.9966555183946489
5.0,0.38,1.04,0.0,29.8,29.9,99.6655518394649,0.0,0.38,5,0.7613292862539844,0.9966555183946489
5.0,0.4,1.04,0.0,29.8,29.9,99.6655518394649,0.0,0.4,5,0.8013992486884047,0.9966555183946489
5.0,0.45,1.04,0.0,29.8,29.9,99.6655518394649,0.0,0.45,5,0.9015741547744552,0.9966555183946489
5.0,0.5,1.04,0.0,29.8,29.9,99.6655518394649,0.0,0.5,5,1.0017490608605057,0.9966555183946489
5.0,0.55,1.04,0.0,29.8,29.9,99.6655518394649,0.0,0.55,5,1.1019239669465564,0.9966555183946489
5.0,0.6,1.04,0.0,29.9,29.9,100.0,0.0,0.6,5,1.202098873032607,1.0
5.0,0.65,1.04,0.0,29.9,29.9,100.0,0.0,0.65,5,1.3022737791186576,1.0
5.0,0.7,1.04,0.0,29.9,29.9,100.0,0.0,0.7,5,1.402448685204708,1.0
5.0,0.75,1.04,0.0,29.9,29.9,100.0,0.0,0.75,5,1.5026235912907586,1.0
5.0,0.8,1.04,0.0,29.9,29.9,100.0,0.0,0.8,5,1.6027984973768095,1.0
5.0,0.85,1.04,0.0,29.9,29.9,100.0,0.0,0.85,5,1.7029734034628599,1.0
5.0,0.9,1.04,0.0,29.9,29.9,100.0,0.0,0.9,5,1.8031483095489105,1.0
5.0,0.95,1.04,0.0,29.9,29.9,100.0,0.0,0.95,5,1.9033232156349609,1.0
5.0,1.0,1.04,0.0,29.9,29.9,100.0,0.0,1.0,5,2.0034981217210115,1.0
10.0,0.0,1.04,0.0,0.0,29.7,0.0,0.0,0.0,10,0.0,0.0
,,,,,,,,,10,0.0,0.0
