Tc_min,CutoffQ_cfs,Max_Inflow_cfs,Max_Depth_ft,Treated_mgal,Total_mgal,Capture_Efficiency_%,Flow_Balance_Error_%
1,0.9,0.71,0.0,28.4,28.4,100.0,0.0
1,0.95,0.71,0.0,28.4,28.4,100.0,0.0
1,1.0,0.71,0.0,28.4,28.4,100.0,0.0
5,0.0,0.71,0.0,0.0,28.3,0.0,0.0
5,0.005,0.71,0.0,5.02,28.3,17.73851590106007,0.0
5,0.01,0.71,0.0,8.36,28.3,29.540636042402824,0.0
5,0.015,0.71,0.0,11.0,28.3,38.869257950530034,0.0
5,0.02,0.71,0.0,13.1,28.3,46.28975265017667,0.0
5,0.025,0.71,0.0,14.9,28.3,52.65017667844523,0.0
5,0.03,0.71,0.0,16.5,28.3,58.303886925795055,0.0
5,0.035,0.71,0.0,17.8,28.3,62.89752650176679,0.0
5,0.04,0.71,0.0,18.9,28.3,66.78445229681978,0.0
5,0.045,0.71,0.0,19.9,28.3,70.31802120141342,0.0
5,0.05,0.71,0.0,20.8,28.3,73.4982332155477,0.0
5,0.055,0.71,0.0,21.5,28.3,75.97173144876325,0.0
5,0.06,0.71,0.0,22.2,28.3,78.44522968197879,0.0
5,0.08,0.71,0.0,24.2,28.3,85.51236749116607,0.0
5,0.1,0.71,0.0,25.4,28.3,89.75265017667844,0.0
5,0.12,0.71,0.0,26.2,28.3,92.57950530035335,0.0
5,0.14,0.71,0.0,26.8,28.3,94.69964664310953,0.0
5,0.16,0.71,0.0,27.2,28.3,96.113074204947,0.0
5,0.18,0.71,0.0,27.4,28.3,96.81978798586572,0.0
5,0.2,0.71,0.0,27.6,28.3,97.52650176678446,0.0
5,0.22,0.71,0.0,27.7,28.3,97.87985865724382,0.0
5,0.24,0.71,0.0,27.8,28.3,98.23321554770318,0.0
5,0.26,0.71,0.0,27.9,28.3,98.58657243816253,0.0
5,0.28,0.71,0.0,28.0,28.3,98.9399293286219,0.0
5,0.3,0.71,0.0,28.0,28.3,98.9399293286219,0.0
5,0.32,0.71,0.0,28.1,28.3,99.29328621908128,0.0
5,0.34,0.71,0.0,28.1,28.3,99.29328621908128,0.0
5,0.36,0.71,0.0,28.1,28.3,99.29328621908128,0.0
5,0.38,0.71,0.0,28.2,28.3,99.64664310954063,0.0
5,0.4,0.71,0.0,28.2,28.3,99.64664310954063,0.0
5,0.45,0.71,0.0,28.2,28.3,99.64664310954063,0.0
5,0.5,0.71,0.0,28.2,28.3,99.64664310954063,0.0
5,0.55,0.71,0.0,28.3,28.3,100.0,0.0
5,0.6,0.71,0.0,28.3,28.3,100.0,0.0
5,0.65,0.71,0.0,28.3,28.3,100.0,0.0
5,0.7,0.71,0.0,28.3,28.3,100.0,0.0
5,0.75,0.71,0.0,28.3,28.3,100.0,0.0
5,0.8,0.71,0.0,28.3,28.3,100.0,0.0
5,0.85,0.71,0.0,28.3,28.3,100.0,0.0
5,0.9,0.71,0.0,28.3,28.3,100.0,0.0
5,0.95,0.71,0.0,28.3,28.3,100.0,0.0
5,1.0,0.71,0.0,28.3,28.3,100.0,0.0
10,0.0,0.71,0.0,0.0,28.1,0.0,0.0
10,0.005,0.71,0.0,5.27,28.1,18.75444839857651,0.0
10,0.01,0.71,0.0,8.72,28.1,31.032028469750887,0.0
10,0.015,0.71,0.0,11.4,28.1,40.56939501779359,0.0
10,0.02,0.71,0.0,13.5,28.1,48.04270462633451,0.0
10,0.025,0.71,0.0,15.3,28.1,54.44839857651246,0.0
10,0.03,0.71,0.0,16.8,28.1,59.7864768683274,0.0
10,0.035,0.71,0.0,18.1,28.1,64.41281138790036,0.0
10,0.04,0.71,0.0,19.2,28.1,68.32740213523131,0.0
10,0.045,0.71,0.0,20.2,28.1,71.88612099644128,0.0
10,0.05,0.71,0.0,21.0,28.1,74.73309608540924,0.0
10,0.055,0.71,0.0,21.8,28.1,77.58007117437722,0.0
10,0.06,0.71,0.0,22.4,28.1,79.71530249110319,0.0
10,0.08,0.71,0.0,24.3,28.1,86.47686832740213,0.0
10,0.1,0.71,0.0,25.5,28.1,90.74733096085409,0.0
10,0.12,0.71,0.0,26.2,28.1,93.23843416370106,0.0
10,0.14,0.71,0.0,26.8,28.1,95.37366548042704,0.0
10,0.16,0.71,0.0,27.1,28.1,96.44128113879003,0.0
10,0.18,0.71,0.0,27.3,28.1,97.15302491103202,0.0
10,0.2,0.71,0.0,27.5,28.1,97.86476868327402,0.0
10,0.22,0.71,0.0,27.6,28.1,98.22064056939502,0.0
10,0.24,0.71,0.0,27.7,28.1,98.57651245551601,0.0
10,0.26,0.71,0.0,27.8,28.1,98.932384341637,0.0
10,0.28,0.71,0.0,27.9,28.1,99.288256227758,0.0
10,0.3,0.71,0.0,27.9,28.1,99.288256227758,0.0
10,0.32,0.71,0.0,28.0,28.1,99.64412811387899,0.0
10,0.34,0.71,0.0,28.0,28.1,99.64412811387899,0.0
10,0.36,0.71,0.0,28.0,28.1,99.64412811387899,0.0
10,0.38,0.71,0.0,28.0,28.1,99.64412811387899,0.0
10,0.4,0.71,0.0,28.1,28.1,100.0,0.0
10,0.45,0.71,0.0,28.1,28.1,100.0,0.0
10,0.5,0.71,0.0,28.1,28.1,100.0,0.0
10,0.55,0.71,0.0,28.1,28.1,100.0,0.0
10,0.6,0.71,0.0,28.1,28.1,100.0,0.0
10,0.65,0.71,0.0,28.1,28.1,100.0,0.0
10,0.7,0.71,0.0,28.1,28.1,100.0,0.0
10,0.75,0.71,0.0,28.1,28.1,100.0,0.0
10,0.8,0.71,0.0,28.1,28.1,100.0,0.0
10,0.85,0.71,0.0,28.1,28.1,100.0,0.0
10,0.9,0.71,0.0,28.1,28.1,100.0,0.0
10,0.95,0.71,0.0,28.1,28.1,100.0,0.0
10,1.0,0.71,0.0,28.1,28.1,100.0,0.0
20,0.0,0.69,0.0,0.0,27.9,0.0,0.0
20,0.005,0.69,0.0,5.65,27.9,20.250896057347674,0.0
20,0.01,0.69,0.0,9.27,27.9,33.225806451612904,0.0
20,0.015,0.69,0.0,12.0,27.9,43.01075268817204,0.0
20,0.02,0.69,0.0,14.2,27.9,50.89605734767025,0.0
20,0.025,0.69,0.0,16.0,27.9,57.347670250896066,0.0
20,0.03,0.69,0.0,17.4,27.9,62.365591397849464,0.0
20,0.035,0.69,0.0,18.7,27.9,67.02508960573476,0.0
20,0.04,0.69,0.0,19.7,27.9,70.60931899641577,0.0
20,0.045,0.69,0.0,20.7,27.9,74.19354838709677,0.0
20,0.05,0.69,0.0,21.5,27.9,77.06093189964159,0.0
20,0.055,0.69,0.0,22.1,27.9,79.21146953405018,0.0
20,0.06,0.69,0.0,22.8,27.9,81.72043010752688,0.0
20,0.08,0.69,0.0,24.5,27.9,87.8136200716846,0.0
20,0.1,0.69,0.0,25.6,27.9,91.7562724014337,0.0
20,0.12,0.69,0.0,26.3,27.9,94.2652329749104,0.0
20,0.14,0.69,0.0,26.7,27.9,95.6989247311828,0.0
20,0.16,0.69,0.0,27.0,27.9,96.7741935483871,0.0
20,0.18,0.69,0.0,27.2,27.9,97.4910394265233,0.0
20,0.2,0.69,0.0,27.4,27.9,98.2078853046595,0.0
20,0.22,0.69,0.0,27.5,27.9,98.5663082437276,0.0
20,0.24,0.69,0.0,27.6,27.9,98.92473118279571,0.0
20,0.26,0.69,0.0,27.6,27.9,98.92473118279571,0.0
20,0.28,0.69,0.0,27.7,27.9,99.2831541218638,0.0
20,0.3,0.69,0.0,27.8,27.9,99.64157706093191,0.0
20,0.32,0.69,0.0,27.8,27.9,99.64157706093191,0.0
20,0.34,0.69,0.0,27.8,27.9,99.64157706093191,0.0
20,0.36,0.69,0.0,27.8,27.9,99.64157706093191,0.0
20,0.38,0.69,0.0,27.9,27.9,100.0,0.0
20,0.4,0.69,0.0,27.9,27.9,100.0,0.0
20,0.45,0.69,0.0,27.9,27.9,100.0,0.0
20,0.5,0.69,0.0,27.9,27.9,100.0,0.0
20,0.55,0.69,0.0,27.9,27.9,100.0,0.0
20,0.6,0.69,0.0,27.9,27.9,100.0,0.0
20,0.65,0.69,0.0,27.9,27.9,100.0,0.0
20,0.7,0.69,0.0,27.9,27.9,100.0,0.0
20,0.75,0.69,0.0,27.9,27.9,100.0,0.0
20,0.8,0.69,0.0,27.9,27.9,100.0,0.0
20,0.85,0.69,0.0,27.9,27.9,100.0,0.0
20,0.9,0.69,0.0,27.9,27.9,100.0,0.0
20,0.95,0.69,0.0,27.9,27.9,100.0,0.0
20,1.0,0.69,0.0,27.9,27.9,100.0,0.0
30,0.0,0.65,0.0,0.0,27.8,0.0,0.0
30,0.005,0.65,0.0,5.95,27.8,21.402877697841728,0.0
30,0.01,0.65,0.0,9.7,27.8,34.89208633093524,0.0
30,0.015,0.65,0.0,12.5,27.8,44.96402877697842,0.0
30,0.02,0.65,0.0,14.7,27.8,52.877697841726615,0.0
30,0.025,0.65,0.0,16.4,27.8,58.99280575539567,0.0
30,0.03,0.65,0.0,17.9,27.8,64.38848920863308,0.0
30,0.035,0.65,0.0,19.1,27.8,68.70503597122303,0.0
30,0.04,0.65,0.0,20.1,27.8,72.3021582733813,0.0
30,0.045,0.65,0.0,21.0,27.8,75.53956834532374,0.0
30,0.05,0.65,0.0,21.8,27.8,78.41726618705036,0.0
30,0.055,0.65,0.0,22.4,27.8,80.5755395683453,0.0
30,0.06,0.65,0.0,23.0,27.8,82.73381294964028,0.0
30,0.08,0.65,0.0,24.7,27.8,88.84892086330935,0.0
30,0.1,0.65,0.0,25.7,27.8,92.44604316546761,0.0
30,0.12,0.65,0.0,26.3,27.8,94.60431654676259,0.0
30,0.14,0.65,0.0,26.7,27.8,96.0431654676259,0.0
30,0.16,0.65,0.0,27.0,27.8,97.12230215827337,0.0
30,0.18,0.65,0.0,27.1,27.8,97.48201438848922,0.0
30,0.2,0.65,0.0,27.3,27.8,98.20143884892086,0.0
30,0.22,0.65,0.0,27.4,27.8,98.56115107913669,0.0
30,0.24,0.65,0.0,27.5,27.8,98.92086330935251,0.0
30,0.26,0.65,0.0,27.5,27.8,98.92086330935251,0.0
30,0.28,0.65,0.0,27.6,27.8,99.28057553956835,0.0
30,0.3,0.65,0.0,27.6,27.8,99.28057553956835,0.0
30,0.32,0.65,0.0,27.6,27.8,99.28057553956835,0.0
30,0.34,0.65,0.0,27.7,27.8,99.64028776978417,0.0
30,0.36,0.65,0.0,27.7,27.8,99.64028776978417,0.0
30,0.38,0.65,0.0,27.7,27.8,99.64028776978417,0.0
30,0.4,0.65,0.0,27.7,27.8,99.64028776978417,0.0
30,0.45,0.65,0.0,27.7,27.8,99.64028776978417,0.0
30,0.5,0.65,0.0,27.8,27.8,100.0,0.0
30,0.55,0.65,0.0,27.8,27.8,100.0,0.0
30,0.6,0.65,0.0,27.8,27.8,100.0,0.0
30,0.65,0.65,0.0,27.8,27.8,100.0,0.0
30,0.7,0.65,0.0,27.8,27.8,100.0,0.0
30,0.75,0.65,0.0,27.8,27.8,100.0,0.0
30,0.8,0.65,0.0,27.8,27.8,100.0,0.0
30,0.85,0.65,0.0,27.8,27.8,100.0,0.0
30,0.9,0.65,0.0,27.8,27.8,100.0,0.0
30,0.95,0.65,0.0,27.8,27.8,100.0,0.0
30,1.0,0.65,0.0,27.8,27.8,100.0,0.0
60,0.0,0.58,0.0,0.0,27.4,0.0,0.0
60,0.005,0.58,0.0,6.6,27.4,24.087591240875913,0.0
60,0.01,0.58,0.0,10.6,27.4,38.68613138686132,0.0
60,0.015,0.58,0.0,13.5,27.4,49.27007299270073,0.0
60,0.02,0.58,0.0,15.7,27.4,57.299270072992705,0.0
60,0.025,0.58,0.0,17.5,27.4,63.868613138686136,0.0
60,0.03,0.58,0.0,18.8,27.4,68.61313868613139,0.0
60,0.035,0.58,0.0,20.0,27.4,72.99270072992701,0.0
60,0.04,0.58,0.0,20.9,27.4,76.27737226277372,0.0
60,0.045,0.58,0.0,21.7,27.4,79.1970802919708,0.0
60,0.05,0.58,0.0,22.4,27.4,81.75182481751825,0.0
60,0.055,0.58,0.0,23.0,27.4,83.94160583941607,0.0
60,0.06,0.58,0.0,23.5,27.4,85.76642335766424,0.0
60,0.08,0.58,0.0,24.9,27.4,90.87591240875912,0.0
60,0.1,0.58,0.0,25.7,27.4,93.7956204379562,0.0
60,0.12,0.58,0.0,26.2,27.4,95.62043795620438,0.0
60,0.14,0.58,0.0,26.6,27.4,97.08029197080293,0.0
60,0.16,0.58,0.0,26.8,27.4,97.8102189781022,0.0
60,0.18,0.58,0.0,26.9,27.4,98.17518248175182,0.0
60,0.2,0.58,0.0,27.1,27.4,98.9051094890511,0.0
60,0.22,0.58,0.0,27.1,27.4,98.9051094890511,0.0
60,0.24,0.58,0.0,27.2,27.4,99.27007299270073,0.0
60,0.26,0.58,0.0,27.2,27.4,99.27007299270073,0.0
60,0.28,0.58,0.0,27.3,27.4,99.63503649635037,0.0
60,0.3,0.58,0.0,27.3,27.4,99.63503649635037,0.0
60,0.32,0.58,0.0,27.3,27.4,99.63503649635037,0.0
60,0.34,0.58,0.0,27.4,27.4,100.0,0.0
60,0.36,0.58,0.0,27.4,27.4,100.0,0.0
60,0.38,0.58,0.0,27.4,27.4,100.0,0.0
60,0.4,0.58,0.0,27.4,27.4,100.0,0.0
60,0.45,0.58,0.0,27.4,27.4,100.0,0.0
60,0.5,0.58,0.0,27.4,27.4,100.0,0.0
60,0.55,0.58,0.0,27.4,27.4,100.0,0.0
60,0.6,0.58,0.0,27.4,27.4,100.0,0.0
60,0.65,0.58,0.0,27.4,27.4,100.0,0.0
60,0.7,0.58,0.0,27.4,27.4,100.0,0.0
60,0.75,0.58,0.0,27.4,27.4,100.0,0.0
60,0.8,0.58,0.0,27.4,27.4,100.0,0.0
60,0.85,0.58,0.0,27.4,27.4,100.0,0.0
60,0.9,0.58,0.0,27.4,27.4,100.0,0.0
60,0.95,0.58,0.0,27.4,27.4,100.0,0.0
60,1.0,0.58,0.0,27.4,27.4,100.0,0.0
120,0.0,0.47,0.0,0.0,26.9,0.0,0.0
120,0.005,0.47,0.0,7.43,26.9,27.62081784386617,0.0
120,0.01,0.47,0.0,11.8,26.9,43.866171003717476,0.0
120,0.015,0.47,0.0,14.8,26.9,55.01858736059481,0.0
120,0.02,0.47,0.0,17.0,26.9,63.19702602230484,0.0
120,0.025,0.47,0.0,18.6,26.9,69.14498141263941,0.0
120,0.03,0.47,0.0,19.9,26.9,73.97769516728624,0.0
120,0.035,0.47,0.0,21.0,26.9,78.06691449814127,0.0
120,0.04,0.47,0.0,21.8,26.9,81.04089219330855,0.0
120,0.045,0.47,0.0,22.5,26.9,83.64312267657994,0.0
120,0.05,0.47,0.0,23.1,26.9,85.8736059479554,0.0
120,0.055,0.47,0.0,23.6,26.9,87.73234200743495,0.0
120,0.06,0.47,0.0,24.0,26.9,89.2193308550186,0.0
120,0.08,0.47,0.0,25.1,26.9,93.30855018587361,0.0
120,0.1,0.47,0.0,25.7,26.9,95.53903345724908,0.0
120,0.12,0.47,0.0,26.1,26.9,97.02602230483272,0.0
120,0.14,0.47,0.0,26.4,26.9,98.14126394052045,0.0
120,0.16,0.47,0.0,26.5,26.9,98.51301115241637,0.0
120,0.18,0.47,0.0,26.6,26.9,98.88475836431228,0.0
120,0.2,0.47,0.0,26.7,26.9,99.25650557620817,0.0
120,0.22,0.47,0.0,26.8,26.9,99.6282527881041,0.0
120,0.24,0.47,0.0,26.8,26.9,99.6282527881041,0.0
120,0.26,0.47,0.0,26.8,26.9,99.6282527881041,0.0
120,0.28,0.47,0.0,26.8,26.9,99.6282527881041,0.0
120,0.3,0.47,0.0,26.9,26.9,100.0,0.0
120,0.32,0.47,0.0,26.9,26.9,100.0,0.0
120,0.34,0.47,0.0,26.9,26.9,100.0,0.0
120,0.36,0.47,0.0,26.9,26.9,100.0,0.0
120,0.38,0.47,0.0,26.9,26.9,100.0,0.0
120,0.4,0.47,0.0,26.9,26.9,100.0,0.0
120,0.45,0.47,0.0,26.9,26.9,100.0,0.0
120,0.5,0.47,0.0,26.9,26.9,100.0,0.0
120,0.55,0.47,0.0,26.9,26.9,100.0,0.0
120,0.6,0.47,0.0,26.9,26.9,100.0,0.0
120,0.65,0.47,0.0,26.9,26.9,100.0,0.0
120,0.7,0.47,0.0,26.9,26.9,100.0,0.0
120,0.75,0.47,0.0,26.9,26.9,100.0,0.0
120,0.8,0.47,0.0,26.9,26.9,100.0,0.0
120,0.85,0.47,0.0,26.9,26.9,100.0,0.0
120,0.9,0.47,0.0,26.9,26.9,100.0,0.0
120,0.95,0.47,0.0,26.9,26.9,100.0,0.0
120,1.0,0.47,0.0,26.9,26.9,100.0,0.0
